Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,2,800,1568,393,267,001,605,052,1595,406,2708,734,2732,661,3252,339,3252,339,3252,339,0,001
5,1,200,613,992,222,629,275,488,668,881,874,499,1104,549,1104,549,1104,549,1104,549,0,002
10,2,200,645,576,180,798,271,585,507,790,1166,942,1202,403,1464,371,1464,371,1464,371,0,002
15,2,000,1010,029,263,559,643,361,996,344,1344,615,1973,971,1973,971,1973,971,1973,971,0,001
20,1,600,1689,150,250,910,445,132,578,304,3950,588,3956,984,3956,984,3956,984,3956,984,0,001
25,2,400,545,537,187,055,306,254,415,725,907,850,995,672,1256,456,1256,456,1256,456,0,002
30,2,800,527,531,178,436,286,971,529,474,650,915,848,992,1206,360,1206,360,1206,360,0,002
35,2,600,1018,522,227,130,554,037,729,318,894,189,1444,054,4702,290,4702,290,4702,290,0,001
40,0,400,2159,288,291,775,291,775,4026,800,4026,800,4026,800,4026,800,4026,800,4026,800,0,000
45,1,400,1381,519,311,006,537,373,754,843,2542,363,2734,927,2734,927,2734,927,2734,927,0,001
50,2,000,899,039,243,656,400,998,813,643,1088,432,2732,385,2732,385,2732,385,2732,385,0,001
55,2,600,771,138,250,160,491,233,645,535,933,007,1226,147,1849,800,1849,800,1849,800,0,001
60,3,600,534,591,144,160,360,351,619,367,707,174,842,344,865,600,865,600,865,600,0,002
65,3,400,542,453,347,715,429,608,486,652,652,548,787,090,872,392,872,392,872,392,0,002
70,1,200,544,036,262,395,407,958,614,670,740,048,826,770,826,770,826,770,826,770,0,002
75,2,800,764,013,238,042,427,897,626,340,897,315,1197,405,2394,017,2394,017,2394,017,0,001
80,2,200,539,409,257,779,295,276,454,003,707,412,989,978,1120,583,1120,583,1120,583,0,002
85,2,000,1900,079,117,804,267,759,611,561,3072,380,8762,932,8762,932,8762,932,8762,932,0,001
90,0,200,2987,798,2987,798,2987,798,2987,798,2987,798,2987,798,2987,798,2987,798,2987,798,0,000
95,2,800,1004,294,252,635,336,139,801,181,1257,128,2323,351,2625,975,2625,975,2625,975,0,001
100,0,600,658,501,195,322,195,322,272,799,1507,381,1507,381,1507,381,1507,381,1507,381,0,002
105,2,800,559,704,190,734,380,465,593,879,822,030,908,705,1019,020,1019,020,1019,020,0,002
110,1,800,560,257,117,948,184,182,609,037,962,932,1068,790,1068,790,1068,790,1068,790,0,002
115,0,600,796,110,125,017,125,017,400,449,1862,865,1862,865,1862,865,1862,865,1862,865,0,001
