Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,0,800,33,865,12,872,15,131,28,009,79,447,79,447,79,447,79,447,79,447,0,030
5,2,200,14,475,10,560,11,107,13,703,15,542,15,727,28,966,28,966,28,966,0,069
10,1,600,13,589,11,278,12,318,13,537,16,192,16,877,16,877,16,877,16,877,0,074
15,1,600,13,170,11,458,11,605,13,573,14,092,17,634,17,634,17,634,17,634,0,076
20,0,600,44,758,14,104,14,104,50,805,69,364,69,364,69,364,69,364,69,364,0,022
25,1,000,34,426,12,174,12,638,23,071,45,844,78,403,78,403,78,403,78,403,0,029
30,1,400,39,882,10,685,10,768,13,826,60,039,153,964,153,964,153,964,153,964,0,025
35,0,400,10,705,9,916,9,916,11,493,11,493,11,493,11,493,11,493,11,493,0,093
40,1,400,71,747,12,114,20,797,39,320,96,088,208,649,208,649,208,649,208,649,0,014
45,0,800,14,319,10,417,11,399,15,184,20,276,20,276,20,276,20,276,20,276,0,070
50,1,400,38,137,12,294,12,300,23,187,55,120,106,516,106,516,106,516,106,516,0,026
55,1,400,14,249,9,788,10,613,11,131,15,703,29,254,29,254,29,254,29,254,0,070
