Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,2,200,119,922,56,360,81,653,93,980,173,675,180,986,200,163,200,163,200,163,0,008
5,2,200,198,365,48,238,67,421,104,256,390,401,438,762,520,254,520,254,520,254,0,005
10,1,800,123,970,53,891,75,179,95,340,123,946,341,304,341,304,341,304,341,304,0,008
15,1,800,118,165,85,024,103,451,116,076,128,408,153,846,153,846,153,846,153,846,0,008
20,0,600,767,322,73,707,73,707,773,801,1454,458,1454,458,1454,458,1454,458,1454,458,0,001
25,2,000,93,425,46,100,68,437,86,145,106,653,160,495,160,495,160,495,160,495,0,011
30,2,800,110,096,42,228,60,070,96,234,134,989,185,931,282,178,282,178,282,178,0,009
35,3,400,79,637,39,085,48,820,60,197,81,362,135,125,253,708,253,708,253,708,0,013
40,0,400,400,552,384,895,384,895,416,209,416,209,416,209,416,209,416,209,416,209,0,002
45,1,800,208,951,50,243,62,518,79,389,105,866,1220,430,1220,430,1220,430,1220,430,0,005
50,1,400,669,840,45,644,132,018,289,048,1257,386,1642,926,1642,926,1642,926,1642,926,0,001
55,2,600,200,867,61,537,72,563,96,758,408,860,415,819,606,509,606,509,606,509,0,005
60,2,600,94,893,41,263,58,413,64,087,138,673,169,459,215,143,215,143,215,143,0,011
65,4,200,66,313,30,713,39,618,63,798,80,322,91,065,108,378,158,510,158,510,0,015
70,2,200,88,852,31,878,51,510,71,319,80,970,217,810,218,299,218,299,218,299,0,011
75,2,200,94,300,41,231,58,872,78,180,136,394,165,840,167,836,167,836,167,836,0,011
80,2,800,75,821,37,988,45,195,63,238,75,431,178,268,188,686,188,686,188,686,0,013
85,1,800,149,501,38,217,56,553,72,050,158,104,490,388,490,388,490,388,490,388,0,007
90,0,400,1550,539,787,552,787,552,2313,525,2313,525,2313,525,2313,525,2313,525,2313,525,0,001
95,2,400,93,611,47,826,72,739,81,616,118,285,140,942,189,024,189,024,189,024,0,011
100,2,000,226,620,56,737,68,799,167,128,233,889,795,288,795,288,795,288,795,288,0,004
105,3,600,88,320,38,408,54,542,70,053,108,198,140,487,307,337,307,337,307,337,0,011
110,2,800,108,946,25,217,57,932,71,209,153,547,228,106,337,820,337,820,337,820,0,009
115,0,400,276,983,38,397,38,397,515,568,515,568,515,568,515,568,515,568,515,568,0,004
