Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,Delivery,1763849266,366106,463447,37,1
2,Payment,1763849266,366261,834390,47,1
1,NewOrder,1763849266,366738,577040,26,1
1,NewOrder,1763849266,376089,376955,7,1
5,StockLevel,1763849266,404660,147197,48,1
3,OrderStatus,1763849266,411387,58836,41,1
1,NewOrder,1763849266,469358,893307,36,1
4,Delivery,1763849266,470299,253170,41,1
2,Payment,1763849266,472692,840414,31,1
1,NewOrder,1763849266,484235,878453,5,1
2,Payment,1763849266,484875,765591,3,1
1,NewOrder,1763849266,487499,597291,29,1
2,Payment,1763849266,505829,791050,49,1
2,Payment,1763849266,513194,408245,10,1
1,NewOrder,1763849266,536314,856955,22,1
4,Delivery,1763849266,551889,650915,48,1
1,NewOrder,1763849266,559480,652827,38,1
3,OrderStatus,1763849266,562283,42228,2,1
2,Payment,1763849266,570128,808746,45,1
2,Payment,1763849266,572618,736978,25,1
1,NewOrder,1763849266,577771,609630,13,1
1,NewOrder,1763849266,602713,913238,23,1
2,Payment,1763849266,604545,755488,2,1
1,NewOrder,1763849266,633734,426769,39,1
4,Delivery,1763849266,636987,741782,28,1
1,NewOrder,1763849266,648918,833379,12,1
1,NewOrder,1763849266,664485,714634,43,1
2,Payment,1763849266,698250,1240877,19,1
2,Payment,1763849266,723597,792290,41,1
1,NewOrder,1763849266,745003,609687,42,1
1,NewOrder,1763849266,751684,618217,9,1
2,Payment,1763849266,752059,810796,11,1
2,Payment,1763849266,753068,723771,7,1
2,Payment,1763849266,814191,844756,21,1
2,Payment,1763849266,829606,637482,37,1
1,NewOrder,1763849266,832684,868888,0,1
1,NewOrder,1763849266,844692,518091,14,1
1,NewOrder,1763849266,860186,416924,44,1
3,OrderStatus,1763849266,860351,96234,6,1
2,Payment,1763849266,876930,877628,20,1
1,NewOrder,1763849266,918592,881209,30,1
1,NewOrder,1763849266,921473,1087514,10,1
1,NewOrder,1763849266,943825,780830,26,1
1,NewOrder,1763849266,948522,1208497,24,1
2,Payment,1763849266,952393,439084,27,1
2,Payment,1763849266,954538,636198,8,1
3,OrderStatus,1763849266,956618,97818,6,1
1,NewOrder,1763849266,966738,811751,32,1
1,NewOrder,1763849266,981000,1023083,40,1
1,NewOrder,1763849266,990437,663261,16,1
3,OrderStatus,1763849267,054469,77535,6,1
2,Payment,1763849267,060536,528509,39,1
1,NewOrder,1763849267,064801,601969,1,1
2,Payment,1763849267,084823,722413,29,1
5,StockLevel,1763849267,108634,460749,15,1
1,NewOrder,1763849267,109291,636043,33,1
1,NewOrder,1763849267,127473,1240732,46,1
2,Payment,1763849267,132038,577424,6,1
2,Payment,1763849267,134241,608451,35,1
1,NewOrder,1763849267,160574,557811,4,1
1,NewOrder,1763849267,187434,788486,13,1
1,NewOrder,1763849267,200682,521149,47,1
4,Delivery,1763849267,202836,584658,48,1
1,NewOrder,1763849267,211632,1224237,18,1
1,NewOrder,1763849267,212339,1154071,38,1
1,NewOrder,1763849267,222302,396240,34,1
3,OrderStatus,1763849267,250496,82897,3,1
1,NewOrder,1763849267,277146,1033934,44,1
1,NewOrder,1763849267,296915,708542,49,1
2,Payment,1763849267,309627,588367,25,1
2,Payment,1763849267,313139,554730,31,1
2,Payment,1763849267,333424,507670,3,1
1,NewOrder,1763849267,354715,563174,42,1
1,NewOrder,1763849267,360068,966461,2,1
2,Payment,1763849267,362710,1095076,36,1
2,Payment,1763849267,362725,441945,5,1
1,NewOrder,1763849267,362806,577037,14,1
2,Payment,1763849267,369930,509455,9,1
1,NewOrder,1763849267,378800,1215473,28,1
2,Payment,1763849267,378902,1076205,45,1
5,StockLevel,1763849267,379135,248925,43,1
1,NewOrder,1763849267,391508,1177770,27,1
1,NewOrder,1763849267,393297,918096,22,1
4,Delivery,1763849267,467115,598182,37,1
1,NewOrder,1763849267,476867,865633,7,1
1,NewOrder,1763849267,482351,409379,12,1
1,NewOrder,1763849267,515922,774504,41,1
1,NewOrder,1763849267,516012,990420,23,1
5,StockLevel,1763849267,562888,413306,11,1
2,Payment,1763849267,569416,1166028,15,1
1,NewOrder,1763849267,589081,644793,39,1
2,Payment,1763849267,590767,966310,8,1
2,Payment,1763849267,618588,446963,34,1
2,Payment,1763849267,628091,835648,43,1
1,NewOrder,1763849267,653764,981938,16,1
1,NewOrder,1763849267,658979,1007087,21,1
1,NewOrder,1763849267,666810,623477,1,1
1,NewOrder,1763849267,675177,838722,17,1
1,NewOrder,1763849267,701600,562726,0,1
2,Payment,1763849267,709491,919902,6,1
1,NewOrder,1763849267,718441,932395,4,1
1,NewOrder,1763849267,721890,949303,47,1
2,Payment,1763849267,724688,955311,26,1
2,Payment,1763849267,742751,803434,35,1
2,Payment,1763849267,745368,551727,33,1
2,Payment,1763849267,754612,976277,20,1
1,NewOrder,1763849267,778525,840865,32,1
2,Payment,1763849267,787529,1010694,48,1
1,NewOrder,1763849267,799837,806663,30,1
1,NewOrder,1763849267,804702,672183,5,1
2,Payment,1763849267,807278,1011152,29,1
2,Payment,1763849267,841127,922225,3,1
2,Payment,1763849267,867904,837075,31,1
2,Payment,1763849267,879437,815089,9,1
2,Payment,1763849267,891762,265289,12,1
1,NewOrder,1763849267,898028,1377519,25,1
1,NewOrder,1763849267,917921,984175,42,1
2,Payment,1763849267,939158,931240,19,1
2,Payment,1763849267,939869,358720,14,1
1,NewOrder,1763849267,975951,794160,13,1
2,Payment,1763849267,976215,419384,11,1
1,NewOrder,1763849268,004116,836646,40,1
5,StockLevel,1763849268,005487,481133,49,1
2,Payment,1763849268,009017,919067,10,1
1,NewOrder,1763849268,065327,1005629,37,1
2,Payment,1763849268,065622,718168,34,1
1,NewOrder,1763849268,157049,1239350,24,1
4,Delivery,1763849268,157077,529474,12,1
1,NewOrder,1763849268,233910,649057,39,1
1,NewOrder,1763849268,264360,917929,0,1
1,NewOrder,1763849268,290314,939380,1,1
3,OrderStatus,1763849268,290451,84022,41,1
3,OrderStatus,1763849268,297126,60070,33,1
4,Delivery,1763849268,298621,1206360,14,1
1,NewOrder,1763849268,311120,390369,44,1
1,NewOrder,1763849268,311411,656785,22,1
2,Payment,1763849268,326623,1045723,2,1
1,NewOrder,1763849268,342531,812435,7,1
2,Payment,1763849268,357232,479460,33,1
1,NewOrder,1763849268,366439,613178,38,1
2,Payment,1763849268,368233,509573,46,1
2,Payment,1763849268,374504,635973,41,1
1,NewOrder,1763849268,395652,1489951,11,1
1,NewOrder,1763849268,435904,936432,18,1
2,Payment,1763849268,455170,505405,45,1
1,NewOrder,1763849268,457823,423499,36,1
1,NewOrder,1763849268,463774,1088174,43,1
2,Payment,1763849268,476918,812461,5,1
2,Payment,1763849268,486647,571610,49,1
2,Payment,1763849268,506464,951306,23,1
1,NewOrder,1763849268,513931,838275,17,1
1,NewOrder,1763849268,546215,720489,35,1
1,NewOrder,1763849268,557120,646315,8,1
1,NewOrder,1763849268,569310,840463,27,1
2,Payment,1763849268,594306,891822,28,1
2,Payment,1763849268,606534,410401,30,1
1,NewOrder,1763849268,619435,911880,32,1
2,Payment,1763849268,629427,735175,6,1
5,StockLevel,1763849268,635738,476054,16,1
1,NewOrder,1763849268,650867,493064,4,1
5,StockLevel,1763849268,666099,760556,21,1
1,NewOrder,1763849268,671228,693422,47,1
1,NewOrder,1763849268,680034,679284,26,1
1,NewOrder,1763849268,686625,1031203,12,1
1,NewOrder,1763849268,694600,1134706,9,1
2,Payment,1763849268,701528,935581,44,1
1,NewOrder,1763849268,705014,716456,31,1
2,Payment,1763849268,730922,824742,20,1
1,NewOrder,1763849268,735476,691244,15,1
2,Payment,1763849268,763413,675974,3,1
1,NewOrder,1763849268,770144,507557,13,1
1,NewOrder,1763849268,783825,553904,34,1
1,NewOrder,1763849268,798261,745438,48,1
2,Payment,1763849268,818465,737141,29,1
1,NewOrder,1763849268,836724,626143,33,1
1,NewOrder,1763849268,840796,530055,40,1
3,OrderStatus,1763849268,870432,175461,19,1
2,Payment,1763849268,878049,758657,46,1
1,NewOrder,1763849268,881349,477812,36,1
1,NewOrder,1763849268,882993,497072,39,1
3,OrderStatus,1763849268,902124,134989,42,1
2,Payment,1763849268,928117,1043672,10,1
2,Payment,1763849268,960611,794554,45,1
4,Delivery,1763849268,968225,492693,22,1
2,Payment,1763849268,979652,471451,38,1
1,NewOrder,1763849269,010506,1017374,41,1
2,Payment,1763849269,016966,616043,30,1
1,NewOrder,1763849269,037138,1077970,42,1
4,Delivery,1763849269,045929,848992,19,1
2,Payment,1763849269,058294,815336,49,1
1,NewOrder,1763849269,070989,761048,37,1
1,NewOrder,1763849269,111827,349029,16,1
1,NewOrder,1763849269,143979,1388455,4,1
2,Payment,1763849269,155000,772435,7,1
1,NewOrder,1763849269,182321,502108,0,1
1,NewOrder,1763849269,203468,473981,8,1
1,NewOrder,1763849269,229721,638404,1,1
4,Delivery,1763849269,266739,178436,35,1
2,Payment,1763849269,275598,373912,25,1
1,NewOrder,1763849269,277734,1285934,13,1
2,Payment,1763849269,289404,735102,5,1
1,NewOrder,1763849269,337763,625639,34,1
2,Payment,1763849269,352243,201966,17,1
1,NewOrder,1763849269,359186,396044,36,1
2,Payment,1763849269,359337,401715,26,1
4,Delivery,1763849269,364629,390627,6,1
1,NewOrder,1763849269,364673,1174167,47,1
1,NewOrder,1763849269,370896,1162316,40,1
1,NewOrder,1763849269,372367,620716,2,1
1,NewOrder,1763849269,372367,566310,18,1
2,Payment,1763849269,380093,558564,39,1
2,Payment,1763849269,396431,240053,24,1
2,Payment,1763849269,409800,439075,27,1
1,NewOrder,1763849269,421502,693605,31,1
1,NewOrder,1763849269,426690,1108036,21,1
2,Payment,1763849269,426750,1259541,15,1
1,NewOrder,1763849269,439416,419245,3,1
2,Payment,1763849269,445206,579423,35,1
2,Payment,1763849269,451139,653934,38,1
2,Payment,1763849269,457841,1291850,23,1
1,NewOrder,1763849269,460891,1078178,16,1
1,NewOrder,1763849269,460947,685607,22,1
2,Payment,1763849269,462899,1076619,33,1
1,NewOrder,1763849269,486164,1050530,28,1
2,Payment,1763849269,505015,1181835,14,1
1,NewOrder,1763849269,531348,496926,32,1
1,NewOrder,1763849269,543725,835513,48,1
1,NewOrder,1763849269,552084,358566,43,1
2,Payment,1763849269,554239,1366478,17,1
5,StockLevel,1763849269,555631,499602,29,1
2,Payment,1763849269,555683,1334148,20,1
2,Payment,1763849269,633043,1021534,30,1
2,Payment,1763849269,636516,1340004,24,1
4,Delivery,1763849269,636772,385100,46,1
2,Payment,1763849269,637132,1049361,44,1
2,Payment,1763849269,649536,1100368,25,1
2,Payment,1763849269,677473,420177,8,1
2,Payment,1763849269,684463,1117047,0,1
2,Payment,1763849269,717860,1070439,12,1
1,NewOrder,1763849269,755193,841868,45,1
4,Delivery,1763849269,755257,286971,36,1
2,Payment,1763849269,755286,547163,6,1
2,Payment,1763849269,761087,1066341,26,1
2,Payment,1763849269,829339,734380,9,1
2,Payment,1763849269,832067,707004,37,1
1,NewOrder,1763849269,848911,1312886,27,1
2,Payment,1763849269,858689,1021759,3,1
1,NewOrder,1763849269,868160,1404309,1,1
1,NewOrder,1763849269,873660,756083,49,1
1,NewOrder,1763849269,885634,656301,11,1
2,Payment,1763849269,894946,1085732,19,1
2,Payment,1763849269,910681,1010059,43,1
2,Payment,1763849269,927470,823275,7,1
3,OrderStatus,1763849269,938690,53101,39,1
2,Payment,1763849269,938694,1110788,18,1
2,Payment,1763849269,963434,818112,34,1
1,NewOrder,1763849269,971815,1146220,10,1
1,NewOrder,1763849269,991824,758103,39,1
5,StockLevel,1763849269,993111,1351940,2,1
2,Payment,1763849270,021901,728026,46,1
2,Payment,1763849270,024535,808321,5,1
1,NewOrder,1763849270,024657,764365,35,1
1,NewOrder,1763849270,027916,1133864,41,1
2,Payment,1763849270,028292,900930,32,1
1,NewOrder,1763849270,042272,1032040,36,1
1,NewOrder,1763849270,055266,1106643,29,1
2,Payment,1763849270,097684,916652,8,1
1,NewOrder,1763849270,105103,644923,38,1
1,NewOrder,1763849270,115141,1222024,31,1
2,Payment,1763849270,115141,1310496,42,1
2,Payment,1763849270,146612,890598,22,1
1,NewOrder,1763849270,302488,1114874,6,1
1,NewOrder,1763849270,379273,957703,48,1
5,StockLevel,1763849270,532479,684527,4,1
2,Payment,1763849270,533246,949139,40,1
1,NewOrder,1763849270,534761,924606,21,1
5,StockLevel,1763849270,536825,725674,28,1
2,Payment,1763849270,538880,906074,47,1
2,Payment,1763849270,539109,651900,37,1
1,NewOrder,1763849270,539385,923375,16,1
1,NewOrder,1763849270,539544,797449,33,1
2,Payment,1763849270,541977,682124,11,1
1,NewOrder,1763849270,563716,598136,13,1
1,NewOrder,1763849270,563768,869534,9,1
1,NewOrder,1763849270,597108,736631,45,1
3,OrderStatus,1763849270,629798,282178,49,1
1,NewOrder,1763849270,654631,682344,30,1
1,NewOrder,1763849270,686343,634301,15,1
1,NewOrder,1763849270,686691,674344,44,1
1,NewOrder,1763849270,686891,475366,14,1
1,NewOrder,1763849270,749733,625405,23,1
3,OrderStatus,1763849270,749947,185931,25,1
1,NewOrder,1763849270,749967,709522,39,1
2,Payment,1763849270,749968,810846,46,1
1,NewOrder,1763849270,750044,689059,38,1
5,StockLevel,1763849270,750773,591999,7,1
2,Payment,1763849270,781601,711913,34,1
2,Payment,1763849270,788342,505003,12,1
1,NewOrder,1763849270,789062,886556,35,1
1,NewOrder,1763849270,801580,500234,0,1
2,Payment,1763849270,827503,445418,26,1
2,Payment,1763849270,832907,749753,5,1
1,NewOrder,1763849270,880492,352860,3,1
2,Payment,1763849270,889858,750536,20,1
2,Payment,1763849270,912005,704718,49,1
2,Payment,1763849270,920750,594057,17,1
2,Payment,1763849270,920763,671176,43,1
1,NewOrder,1763849270,929256,823928,32,1
1,NewOrder,1763849270,935961,665218,25,1
2,Payment,1763849270,976552,815934,24,1
2,Payment,1763849270,980713,639154,19,1
2,Payment,1763849271,014371,682510,8,1
1,NewOrder,1763849271,037241,1213513,22,1
1,NewOrder,1763849271,049510,881012,18,1
4,Delivery,1763849271,074348,238067,36,1
1,NewOrder,1763849271,118061,484444,10,1
2,Payment,1763849271,161815,533172,41,1
1,NewOrder,1763849271,161829,466380,27,1
2,Payment,1763849271,161870,630769,13,1
1,NewOrder,1763849271,161921,591265,29,1
1,NewOrder,1763849271,162273,465936,14,1
2,Payment,1763849271,191044,579379,37,1
1,NewOrder,1763849271,217041,376484,4,1
5,StockLevel,1763849271,224135,663794,11,1
5,StockLevel,1763849271,233386,700928,3,1
1,NewOrder,1763849271,262531,461858,28,1
2,Payment,1763849271,272502,502252,1,1
1,NewOrder,1763849271,272944,486391,26,1
1,NewOrder,1763849271,293375,902963,12,1
1,NewOrder,1763849271,301844,850928,0,1
2,Payment,1763849271,312450,560900,36,1
1,NewOrder,1763849271,320680,671467,15,1
2,Payment,1763849271,333767,376408,45,1
2,Payment,1763849271,337009,471016,48,1
1,NewOrder,1763849271,337009,447721,30,1
1,NewOrder,1763849271,337024,593911,33,1
2,Payment,1763849271,337184,684707,31,1
3,OrderStatus,1763849271,342802,110048,7,1
2,Payment,1763849271,345084,884024,2,1
1,NewOrder,1763849271,361065,894588,44,1
5,StockLevel,1763849271,375176,898852,23,1
2,Payment,1763849271,417391,372415,6,1
2,Payment,1763849271,425673,1057396,42,1
2,Payment,1763849271,433337,463310,9,1
5,StockLevel,1763849271,439140,1060327,38,1
1,NewOrder,1763849271,444989,853206,47,1
2,Payment,1763849271,452884,538219,7,1
2,Payment,1763849271,459399,852399,21,1
1,NewOrder,1763849271,459504,797170,39,1
1,NewOrder,1763849271,462809,502924,16,1
1,NewOrder,1763849271,482411,463108,40,1
1,NewOrder,1763849271,493547,891121,34,1
1,NewOrder,1763849271,514842,691556,17,1
1,NewOrder,1763849271,560846,773586,46,1
1,NewOrder,1763849271,582746,887344,5,1
1,NewOrder,1763849271,591991,701510,43,1
2,Payment,1763849271,593552,715141,4,1
1,NewOrder,1763849271,601208,388106,25,1
2,Payment,1763849271,602532,763164,10,1
2,Payment,1763849271,616758,780188,49,1
1,NewOrder,1763849271,619900,567712,19,1
1,NewOrder,1763849271,628235,545549,27,1
1,NewOrder,1763849271,628235,668427,14,1
1,NewOrder,1763849271,640431,513590,20,1
1,NewOrder,1763849271,675645,671417,35,1
1,NewOrder,1763849271,695023,1139132,41,1
2,Payment,1763849271,696909,856308,8,1
2,Payment,1763849271,710209,795973,45,1
1,NewOrder,1763849271,724415,599543,28,1
2,Payment,1763849271,753225,859241,32,1
2,Payment,1763849271,753227,640176,29,1
1,NewOrder,1763849271,759362,850243,26,1
2,Payment,1763849271,770454,624017,37,1
5,StockLevel,1763849271,774788,818424,1,1
1,NewOrder,1763849271,784763,573661,30,1
1,NewOrder,1763849271,789835,531346,6,1
4,Delivery,1763849271,792514,918557,24,1
5,StockLevel,1763849271,792660,729575,13,1
1,NewOrder,1763849271,808062,1080551,48,1
2,Payment,1763849271,873380,609418,36,1
1,NewOrder,1763849271,887965,645420,11,1
1,NewOrder,1763849271,896693,354946,9,1
2,Payment,1763849271,930545,413281,18,1
1,NewOrder,1763849271,930971,552035,33,1
1,NewOrder,1763849271,934387,523741,3,1
1,NewOrder,1763849271,945582,842416,40,1
5,StockLevel,1763849271,965762,807923,16,1
2,Payment,1763849271,989349,709937,25,1
5,StockLevel,1763849271,991137,833473,7,1
2,Payment,1763849271,992175,443339,15,1
1,NewOrder,1763849272,021990,1024650,31,1
1,NewOrder,1763849272,152805,370782,0,1
3,OrderStatus,1763849272,154052,69356,20,1
2,Payment,1763849272,173814,621443,27,1
1,NewOrder,1763849272,187642,893698,19,1
2,Payment,1763849272,196367,484676,12,1
2,Payment,1763849272,206425,1011866,17,1
5,StockLevel,1763849272,223437,1145605,20,1
2,Payment,1763849272,229141,348743,2,1
1,NewOrder,1763849272,250782,737148,22,1
1,NewOrder,1763849272,251674,774843,9,1
1,NewOrder,1763849272,255681,422268,44,1
2,Payment,1763849272,256702,364802,39,1
1,NewOrder,1763849272,274084,316939,23,1
2,Payment,1763849272,293530,629346,43,1
1,NewOrder,1763849272,296696,294426,14,1
3,OrderStatus,1763849272,298228,133933,47,1
2,Payment,1763849272,308718,346045,4,1
1,NewOrder,1763849272,311825,825957,21,1
1,NewOrder,1763849272,321210,457334,6,1
1,NewOrder,1763849272,323988,260383,28,1
1,NewOrder,1763849272,334462,477771,46,1
1,NewOrder,1763849272,343861,390783,18,1
1,NewOrder,1763849272,347100,592859,35,1
1,NewOrder,1763849272,358494,818475,30,1
2,Payment,1763849272,365730,422661,10,1
1,NewOrder,1763849272,384705,531663,34,1
2,Payment,1763849272,393437,507014,29,1
5,StockLevel,1763849272,394627,749341,37,1
1,NewOrder,1763849272,396976,481370,49,1
1,NewOrder,1763849272,432193,519362,47,1
2,Payment,1763849272,435549,947654,15,1
2,Payment,1763849272,458200,353952,3,1
2,Payment,1763849272,470123,750794,5,1
1,NewOrder,1763849272,482834,542982,36,1
1,NewOrder,1763849272,483028,625306,33,1
1,NewOrder,1763849272,483094,693174,42,1
2,Payment,1763849272,499498,612973,38,1
1,NewOrder,1763849272,506213,693920,45,1
2,Payment,1763849272,522276,390953,13,1
4,Delivery,1763849272,523614,227130,0,1
1,NewOrder,1763849272,533418,660080,11,1
2,Payment,1763849272,553262,823045,8,1
1,NewOrder,1763849272,577916,648871,2,1
1,NewOrder,1763849272,584395,903268,28,1
1,NewOrder,1763849272,591047,371844,23,1
1,NewOrder,1763849272,591148,812819,14,1
2,Payment,1763849272,593246,790012,1,1
1,NewOrder,1763849272,609639,713179,26,1
4,Delivery,1763849272,612494,608741,32,1
2,Payment,1763849272,621532,595857,39,1
2,Payment,1763849272,654799,819506,4,1
2,Payment,1763849272,677983,608616,44,1
2,Payment,1763849272,681073,819230,12,1
1,NewOrder,1763849272,699347,567486,25,1
1,NewOrder,1763849272,711105,649967,24,1
2,Payment,1763849272,734672,763749,18,1
1,NewOrder,1763849272,750839,408194,0,1
1,NewOrder,1763849272,773720,1092196,16,1
1,NewOrder,1763849272,778637,1012689,6,1
2,Payment,1763849272,788079,615646,40,1
1,NewOrder,1763849272,788444,534341,10,1
2,Payment,1763849272,795293,834456,27,1
1,NewOrder,1763849272,812188,1025965,3,1
1,NewOrder,1763849272,812274,416359,46,1
2,Payment,1763849272,824641,1407466,7,1
2,Payment,1763849272,834186,658855,41,1
2,Payment,1763849272,878376,509661,49,1
1,NewOrder,1763849272,888646,926848,48,1
1,NewOrder,1763849272,900481,1257055,29,1
1,NewOrder,1763849272,913264,851816,13,1
1,NewOrder,1763849272,916402,374122,34,1
2,Payment,1763849272,922904,670408,43,1
2,Payment,1763849272,939988,423806,35,1
1,NewOrder,1763849272,951605,831161,47,1
2,Payment,1763849272,962923,479179,23,1
3,OrderStatus,1763849272,987962,81362,22,1
1,NewOrder,1763849273,025849,818429,36,1
1,NewOrder,1763849273,026542,1033778,9,1
1,NewOrder,1763849273,046673,571685,31,1
2,Payment,1763849273,069358,458196,22,1
2,Payment,1763849273,081376,1056476,19,1
5,StockLevel,1763849273,108370,507994,33,1
1,NewOrder,1763849273,112498,602598,38,1
2,Payment,1763849273,137812,498767,21,1
4,Delivery,1763849273,143997,554037,37,1
1,NewOrder,1763849273,159134,661267,0,1
1,NewOrder,1763849273,176304,1113520,42,1
1,NewOrder,1763849273,176995,466951,30,1
4,Delivery,1763849273,193529,434379,11,1
2,Payment,1763849273,200194,706300,45,1
1,NewOrder,1763849273,217439,689031,39,1
2,Payment,1763849273,218320,1105316,17,1
1,NewOrder,1763849273,220945,466324,5,1
1,NewOrder,1763849273,221262,389718,32,1
2,Payment,1763849273,226883,840902,2,1
2,Payment,1763849273,228715,912980,46,1
1,NewOrder,1763849273,266870,1049313,25,1
2,Payment,1763849273,286637,1126997,44,1
1,NewOrder,1763849273,290608,448814,34,1
1,NewOrder,1763849273,322817,924457,10,1
2,Payment,1763849273,322846,1112944,26,1
3,OrderStatus,1763849273,361105,60197,24,1
1,NewOrder,1763849273,363826,1114022,35,1
3,OrderStatus,1763849273,369073,41629,20,1
1,NewOrder,1763849273,376340,1283132,8,1
1,NewOrder,1763849273,383235,422515,15,1
1,NewOrder,1763849273,383289,361060,1,1
2,Payment,1763849273,388067,901890,49,1
1,NewOrder,1763849273,403755,912094,40,1
1,NewOrder,1763849273,403978,904637,14,1
2,Payment,1763849273,410744,314438,20,1
1,NewOrder,1763849273,421341,1141303,24,1
2,Payment,1763849273,442135,1195838,23,1
1,NewOrder,1763849273,474339,1072568,4,1
1,NewOrder,1763849273,487693,650565,28,1
1,NewOrder,1763849273,493073,713885,41,1
1,NewOrder,1763849273,498455,1146612,18,1
1,NewOrder,1763849273,500335,320040,12,1
3,OrderStatus,1763849273,527604,48820,22,1
1,NewOrder,1763849273,576459,557213,22,1
1,NewOrder,1763849273,593368,1106304,43,1
2,Payment,1763849273,611016,218598,32,1
4,Delivery,1763849273,616399,839940,33,1
2,Payment,1763849273,618393,286972,31,1
1,NewOrder,1763849273,627940,696556,11,1
3,OrderStatus,1763849273,629778,42555,27,1
2,Payment,1763849273,636615,1071163,21,1
3,OrderStatus,1763849273,643975,60173,30,1
4,Delivery,1763849273,672367,733519,27,1
2,Payment,1763849273,687299,1039485,5,1
2,Payment,1763849273,698069,852570,37,1
1,NewOrder,1763849273,704178,1003540,30,1
2,Payment,1763849273,715130,915244,38,1
1,NewOrder,1763849273,725214,1432379,20,1
1,NewOrder,1763849273,739456,700883,34,1
1,NewOrder,1763849273,744401,686320,1,1
1,NewOrder,1763849273,765109,693110,13,1
1,NewOrder,1763849273,782800,876714,47,1
3,OrderStatus,1763849273,791361,49794,6,1
1,NewOrder,1763849273,805782,844684,15,1
1,NewOrder,1763849273,815528,779842,48,1
2,Payment,1763849273,820415,709086,12,1
2,Payment,1763849273,820431,800742,0,1
1,NewOrder,1763849273,829651,706212,32,1
2,Payment,1763849273,838205,844470,3,1
1,NewOrder,1763849273,841186,754133,6,1
1,NewOrder,1763849273,844316,1145927,36,1
1,NewOrder,1763849273,865976,744310,16,1
3,OrderStatus,1763849273,905393,253708,31,1
2,Payment,1763849273,906500,1158842,39,1
2,Payment,1763849273,906510,811791,45,1
1,NewOrder,1763849274,060365,603750,9,1
1,NewOrder,1763849274,067829,979616,2,1
2,Payment,1763849274,133780,1131930,22,1
1,NewOrder,1763849274,137903,508179,19,1
1,NewOrder,1763849274,138304,621177,28,1
2,Payment,1763849274,141744,634997,46,1
1,NewOrder,1763849274,157648,527695,29,1
2,Payment,1763849274,159174,608941,31,1
2,Payment,1763849274,206991,602045,41,1
3,OrderStatus,1763849274,232138,70205,7,1
3,OrderStatus,1763849274,247417,135125,10,1
1,NewOrder,1763849274,289986,710872,49,1
2,Payment,1763849274,290081,578670,42,1
3,OrderStatus,1763849274,302372,63598,7,1
2,Payment,1763849274,308648,297193,14,1
1,NewOrder,1763849274,315885,425320,40,1
2,Payment,1763849274,316209,499299,25,1
2,Payment,1763849274,323668,403150,17,1
2,Payment,1763849274,324523,338810,11,1
2,Payment,1763849274,366011,425394,7,1
2,Payment,1763849274,382621,344233,10,1
2,Payment,1763849274,405915,553584,27,1
3,OrderStatus,1763849274,413667,59047,44,1
1,NewOrder,1763849274,430764,640740,1,1
2,Payment,1763849274,435818,600556,26,1
4,Delivery,1763849274,440374,729318,34,1
2,Payment,1763849274,456374,372264,33,1
1,NewOrder,1763849274,458252,651007,13,1
1,NewOrder,1763849274,472745,675223,44,1
5,StockLevel,1763849274,477883,225914,35,1
1,NewOrder,1763849274,529535,562134,12,1
5,StockLevel,1763849274,535898,339306,32,1
1,NewOrder,1763849274,546937,361041,4,1
2,Payment,1763849274,550671,567483,37,1
2,Payment,1763849274,562674,754543,24,1
2,Payment,1763849274,595703,304498,6,1
5,StockLevel,1763849274,595894,241229,48,1
1,NewOrder,1763849274,605874,392851,14,1
2,Payment,1763849274,610320,178657,16,1
2,Payment,1763849274,621382,557355,0,1
5,StockLevel,1763849274,630409,140722,38,1
2,Payment,1763849274,638006,764017,23,1
1,NewOrder,1763849274,645100,437191,18,1
1,NewOrder,1763849274,646107,554183,19,1
1,NewOrder,1763849274,650498,622767,15,1
2,Payment,1763849274,659500,426583,8,1
2,Payment,1763849274,659557,588521,47,1
2,Payment,1763849274,663361,526904,11,1
2,Payment,1763849274,664150,493457,9,1
2,Payment,1763849274,682705,552704,3,1
5,StockLevel,1763849274,685378,474197,29,1
1,NewOrder,1763849274,699704,453838,43,1
1,NewOrder,1763849274,703825,838412,35,1
1,NewOrder,1763849274,707753,609572,30,1
2,Payment,1763849274,707800,789944,21,1
1,NewOrder,1763849274,718329,462579,45,1
1,NewOrder,1763849274,726813,1558478,5,1
2,Payment,1763849274,726848,609437,17,1
1,NewOrder,1763849274,726875,639075,10,1
2,Payment,1763849274,741236,506956,40,1
2,Payment,1763849274,759515,332144,28,1
4,Delivery,1763849274,768151,628815,31,1
1,NewOrder,1763849274,771164,532506,38,1
1,NewOrder,1763849274,776776,1238227,46,1
1,NewOrder,1763849274,789010,1225864,16,1
4,Delivery,1763849274,791437,525823,7,1
2,Payment,1763849274,809072,506032,41,1
3,OrderStatus,1763849274,815538,98198,25,1
2,Payment,1763849274,828672,580565,33,1
1,NewOrder,1763849274,837155,815166,48,1
1,NewOrder,1763849274,868785,781266,42,1
1,NewOrder,1763849274,875233,804033,32,1
1,NewOrder,1763849274,900229,1437174,6,1
2,Payment,1763849274,908005,383106,4,1
2,Payment,1763849274,913766,247227,25,1
2,Payment,1763849274,959532,268380,27,1
2,Payment,1763849274,990272,832531,36,1
2,Payment,1763849274,998758,472292,14,1
1,NewOrder,1763849275,000892,577762,49,1
2,Payment,1763849275,036408,250296,26,1
