Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,29,000,352,020,12,872,269,565,355,459,458,908,547,277,567,692,598,227,600,806,0,003
5,37,800,263,049,10,560,206,005,272,082,342,803,385,075,402,517,523,678,558,554,0,004
10,33,800,302,128,11,278,237,414,319,301,385,326,453,337,482,681,547,732,565,038,0,003
15,32,800,310,351,11,458,235,513,326,267,406,624,458,600,485,152,611,000,617,096,0,003
20,32,400,301,209,11,838,231,687,312,615,381,512,432,454,479,837,510,610,519,978,0,003
25,32,800,306,734,12,174,241,807,320,755,386,252,435,429,467,726,558,042,575,764,0,003
30,34,400,289,688,10,685,232,797,310,293,368,403,408,816,436,565,503,943,517,218,0,003
35,25,800,380,355,9,916,254,770,329,410,409,679,593,504,1156,089,1267,799,1271,414,0,003
40,39,400,262,209,11,723,192,627,276,744,356,720,399,723,437,983,464,235,479,167,0,004
45,36,600,269,229,10,417,194,198,280,162,362,027,404,282,445,680,487,888,488,177,0,004
50,31,400,320,989,12,294,236,320,332,419,419,480,504,609,586,686,695,610,745,920,0,003
55,34,000,270,911,9,788,202,941,291,280,351,993,411,029,433,056,512,269,555,684,0,004
