Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12,600,350,291,134,932,282,209,341,273,419,150,490,627,518,728,600,806,600,806,0,003
5,19,200,266,570,111,721,205,102,257,034,327,757,383,613,404,504,558,554,558,554,0,004
10,14,800,317,214,113,457,246,767,308,800,394,621,465,557,495,529,531,301,531,301,0,003
15,14,600,307,216,117,404,234,062,295,033,380,138,438,447,470,017,617,096,617,096,0,003
20,13,800,288,712,139,250,208,966,254,420,363,627,429,637,468,624,519,978,519,978,0,003
25,15,800,305,512,136,008,238,945,291,583,351,894,433,788,519,212,575,764,575,764,0,003
30,16,400,287,241,135,322,222,265,278,876,333,854,383,564,464,965,517,218,517,218,0,003
35,12,800,369,254,127,351,239,641,309,493,395,571,593,504,1020,746,1271,414,1271,414,0,003
40,19,000,276,898,105,725,203,812,268,801,336,298,437,983,452,971,479,167,479,167,0,004
45,17,600,268,559,120,196,202,915,257,240,316,891,420,747,448,190,488,177,488,177,0,004
50,15,000,337,120,127,292,236,320,327,632,413,815,501,405,616,511,745,920,745,920,0,003
55,16,200,281,102,114,170,204,969,272,267,346,096,411,458,433,056,508,697,508,697,0,004
