Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,3,600,50,206,11,594,24,374,50,941,79,103,86,219,122,068,122,068,122,068,0,020
5,3,400,60,525,8,875,29,908,46,715,89,633,126,989,144,592,144,592,144,592,0,017
10,4,200,64,928,35,951,47,978,59,030,79,277,92,000,106,391,107,747,107,747,0,015
15,4,000,46,521,14,781,31,599,48,553,65,292,71,779,89,288,89,288,89,288,0,021
20,5,800,51,820,8,727,29,458,44,618,61,424,109,617,113,685,159,659,159,659,0,019
25,4,000,57,573,9,695,33,524,61,950,70,755,109,786,145,530,145,530,145,530,0,017
30,4,400,47,519,14,061,30,797,52,720,66,602,69,735,78,973,80,686,80,686,0,021
35,4,600,61,585,20,413,35,938,60,174,80,005,87,989,125,913,152,480,152,480,0,016
40,5,200,54,306,12,786,40,751,47,196,66,127,79,382,93,848,125,843,125,843,0,018
45,4,000,50,216,8,793,39,895,48,570,63,671,72,090,117,373,117,373,117,373,0,020
50,4,000,59,307,10,313,39,763,61,980,73,263,113,303,177,594,177,594,177,594,0,017
55,4,800,53,606,18,241,43,305,55,967,71,738,78,236,84,551,114,547,114,547,0,019
