Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,42,400,102,728,34,767,70,062,101,104,124,933,157,202,174,842,209,544,281,321,0,010
5,47,200,96,452,31,808,69,374,91,239,115,449,145,201,169,125,227,315,341,239,0,010
10,44,000,95,130,26,223,69,972,94,000,115,796,140,836,154,615,189,819,235,686,0,011
15,53,200,85,588,27,150,64,314,83,115,105,367,124,756,137,318,164,594,168,589,0,012
20,47,600,89,013,27,401,64,593,84,406,107,431,131,435,142,630,227,729,286,993,0,011
25,53,600,86,455,29,253,65,408,83,987,105,071,124,032,131,109,162,182,169,577,0,012
30,56,200,85,993,26,985,66,097,80,888,102,731,122,514,138,632,161,856,173,828,0,012
35,46,200,90,677,27,305,63,801,83,638,109,300,139,591,161,748,195,032,215,616,0,011
40,50,600,84,509,29,334,59,289,84,508,106,899,123,805,139,146,157,403,207,836,0,012
45,51,200,85,518,31,880,63,975,83,657,101,709,122,822,137,435,170,425,257,217,0,012
50,41,200,113,326,22,926,66,455,88,617,126,130,221,416,292,658,392,251,447,592,0,009
55,40,600,95,881,26,386,68,129,90,171,117,108,144,519,167,159,190,893,230,250,0,010
