Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1763837701,196645,105306,7,1
1,NewOrder,1763837701,221788,117553,4,1
1,NewOrder,1763837701,223655,109924,3,1
2,Payment,1763837701,232417,123632,8,1
1,NewOrder,1763837701,241996,94000,1,1
1,NewOrder,1763837701,252132,89174,6,1
2,Payment,1763837701,264799,104290,2,1
1,NewOrder,1763837701,273738,57094,0,1
1,NewOrder,1763837701,281309,65732,9,1
1,NewOrder,1763837701,289727,34318,5,1
2,Payment,1763837701,301996,77133,7,1
5,StockLevel,1763837701,324077,12243,5,1
2,Payment,1763837701,330857,56809,0,1
1,NewOrder,1763837701,333641,88276,3,1
2,Payment,1763837701,336055,96100,1,1
2,Payment,1763837701,336342,104751,5,1
4,Delivery,1763837701,339372,40712,4,1
3,OrderStatus,1763837701,341334,3768,6,1
1,NewOrder,1763837701,345175,67820,6,1
1,NewOrder,1763837701,347079,76599,9,1
2,Payment,1763837701,356088,94216,8,1
4,Delivery,1763837701,369128,39105,2,1
1,NewOrder,1763837701,379192,34772,7,1
1,NewOrder,1763837701,380121,40263,4,1
2,Payment,1763837701,387757,71934,0,1
1,NewOrder,1763837701,408265,80425,2,1
3,OrderStatus,1763837701,413033,2951,6,1
1,NewOrder,1763837701,413998,69035,7,1
2,Payment,1763837701,416010,82681,6,1
5,StockLevel,1763837701,420419,3458,4,1
2,Payment,1763837701,421948,88343,3,1
2,Payment,1763837701,423705,95806,9,1
2,Payment,1763837701,423913,104059,4,1
2,Payment,1763837701,432188,104502,1,1
1,NewOrder,1763837701,441129,38370,5,1
1,NewOrder,1763837701,450338,32744,8,1
2,Payment,1763837701,459725,85803,0,1
1,NewOrder,1763837701,479539,116467,5,1
1,NewOrder,1763837701,483092,84673,7,1
2,Payment,1763837701,483103,124388,8,1
2,Payment,1763837701,488731,133855,2,1
1,NewOrder,1763837701,498737,95255,6,1
3,OrderStatus,1763837701,510342,4467,3,1
2,Payment,1763837701,514857,123363,3,1
2,Payment,1763837701,519543,129628,9,1
1,NewOrder,1763837701,528011,36800,4,1
2,Payment,1763837701,536726,124611,1,1
2,Payment,1763837701,545562,126822,0,1
2,Payment,1763837701,565124,117318,4,1
1,NewOrder,1763837701,567805,153299,7,1
1,NewOrder,1763837701,594035,144662,6,1
1,NewOrder,1763837701,596043,121261,5,1
2,Payment,1763837701,607530,142047,8,1
2,Payment,1763837701,622625,137775,2,1
2,Payment,1763837701,638258,134160,3,1
4,Delivery,1763837701,649206,80219,9,1
4,Delivery,1763837701,661367,89804,1,1
2,Payment,1763837701,672422,112076,0,1
1,NewOrder,1763837701,682478,132787,4,1
1,NewOrder,1763837701,717348,107002,5,1
2,Payment,1763837701,721155,143076,7,1
1,NewOrder,1763837701,729457,89405,9,1
2,Payment,1763837701,738721,138862,6,1
4,Delivery,1763837701,749610,76977,8,1
2,Payment,1763837701,751213,141034,1,1
1,NewOrder,1763837701,760438,87346,2,1
1,NewOrder,1763837701,772458,77083,3,1
2,Payment,1763837701,784545,120445,0,1
1,NewOrder,1763837701,815306,152023,4,1
1,NewOrder,1763837701,818922,132755,9,1
1,NewOrder,1763837701,824387,138951,5,1
2,Payment,1763837701,826627,208835,8,1
1,NewOrder,1763837701,847819,98168,2,1
1,NewOrder,1763837701,849576,104677,3,1
2,Payment,1763837701,864258,221394,7,1
1,NewOrder,1763837701,877626,86035,6,1
1,NewOrder,1763837701,892283,85816,1,1
2,Payment,1763837701,905022,228135,0,1
2,Payment,1763837701,946028,199894,2,1
2,Payment,1763837701,951711,204767,9,1
2,Payment,1763837701,954290,211760,3,1
2,Payment,1763837701,963382,215687,5,1
2,Payment,1763837701,963681,227739,6,1
2,Payment,1763837701,967362,244888,4,1
2,Payment,1763837701,978136,243775,1,1
1,NewOrder,1763837702,035499,235686,8,1
2,Payment,1763837702,085686,195906,7,1
1,NewOrder,1763837702,133197,134585,0,1
5,StockLevel,1763837702,146013,4708,2,1
2,Payment,1763837702,150758,139571,2,1
1,NewOrder,1763837702,156511,102790,9,1
1,NewOrder,1763837702,166090,97964,3,1
4,Delivery,1763837702,179150,59330,5,1
1,NewOrder,1763837702,191454,64386,6,1
2,Payment,1763837702,212283,88235,4,1
2,Payment,1763837702,221954,90237,1,1
2,Payment,1763837702,239166,82626,5,1
2,Payment,1763837702,255897,75451,6,1
1,NewOrder,1763837702,259339,100773,9,1
2,Payment,1763837702,264097,117387,3,1
2,Payment,1763837702,267810,125701,0,1
1,NewOrder,1763837702,271267,90261,8,1
2,Payment,1763837702,281627,121040,7,1
2,Payment,1763837702,290359,123201,2,1
1,NewOrder,1763837702,300566,71822,4,1
2,Payment,1763837702,312230,109831,1,1
2,Payment,1763837702,321832,109105,5,1
2,Payment,1763837702,331495,108185,6,1
1,NewOrder,1763837702,360148,112337,9,1
2,Payment,1763837702,361557,137303,8,1
1,NewOrder,1763837702,372420,116308,4,1
2,Payment,1763837702,381522,131920,3,1
1,NewOrder,1763837702,393542,77258,0,1
1,NewOrder,1763837702,402705,83387,7,1
1,NewOrder,1763837702,413594,53276,2,1
2,Payment,1763837702,422094,101502,1,1
1,NewOrder,1763837702,430967,53031,5,1
2,Payment,1763837702,439775,97017,6,1
2,Payment,1763837702,466921,81503,2,1
1,NewOrder,1763837702,470863,136128,0,1
2,Payment,1763837702,472524,151922,9,1
4,Delivery,1763837702,484026,51440,5,1
2,Payment,1763837702,486125,165911,7,1
2,Payment,1763837702,488766,173644,4,1
2,Payment,1763837702,499015,172734,8,1
1,NewOrder,1763837702,513495,64892,3,1
2,Payment,1763837702,523626,165294,1,1
2,Payment,1763837702,535504,168780,5,1
2,Payment,1763837702,536835,178121,6,1
3,OrderStatus,1763837702,548465,3977,2,1
2,Payment,1763837702,552481,174695,2,1
5,StockLevel,1763837702,578439,4143,3,1
1,NewOrder,1763837702,582624,185330,3,1
2,Payment,1763837702,607031,198944,0,1
1,NewOrder,1763837702,624485,142049,9,1
2,Payment,1763837702,652071,164309,7,1
2,Payment,1763837702,662447,164679,4,1
2,Payment,1763837702,671782,163758,8,1
3,OrderStatus,1763837702,688956,7690,1,1
5,StockLevel,1763837702,696687,5446,1,1
1,NewOrder,1763837702,702169,79767,1,1
1,NewOrder,1763837702,704321,83880,5,1
2,Payment,1763837702,714989,134367,6,1
1,NewOrder,1763837702,727214,189819,2,1
1,NewOrder,1763837702,766565,135282,9,1
5,StockLevel,1763837702,768011,14925,3,1
2,Payment,1763837702,781968,146966,1,1
2,Payment,1763837702,782960,159025,3,1
1,NewOrder,1763837702,788264,113588,5,1
1,NewOrder,1763837702,806016,94149,0,1
2,Payment,1763837702,816412,139558,7,1
2,Payment,1763837702,827162,138014,4,1
1,NewOrder,1763837702,835576,71437,8,1
1,NewOrder,1763837702,849394,161141,6,1
1,NewOrder,1763837702,900199,117435,0,1
2,Payment,1763837702,901949,144403,5,1
2,Payment,1763837702,901961,131231,9,1
2,Payment,1763837702,907046,151052,8,1
1,NewOrder,1763837702,917076,105800,2,1
1,NewOrder,1763837702,928961,85583,1,1
4,Delivery,1763837702,942028,35951,3,1
1,NewOrder,1763837702,956001,33275,7,1
1,NewOrder,1763837702,965213,129339,4,1
1,NewOrder,1763837702,978011,115670,3,1
2,Payment,1763837702,989317,148147,7,1
4,Delivery,1763837703,010577,59030,6,1
1,NewOrder,1763837703,014585,68376,1,1
2,Payment,1763837703,017669,132165,0,1
1,NewOrder,1763837703,023496,98176,2,1
2,Payment,1763837703,033221,127390,9,1
2,Payment,1763837703,046388,127421,5,1
1,NewOrder,1763837703,058132,146901,8,1
2,Payment,1763837703,069637,158750,6,1
2,Payment,1763837703,082988,158696,1,1
2,Payment,1763837703,093712,156327,3,1
2,Payment,1763837703,094579,164945,4,1
1,NewOrder,1763837703,121708,87387,2,1
2,Payment,1763837703,137718,133915,7,1
2,Payment,1763837703,149948,135163,0,1
1,NewOrder,1763837703,160646,56444,9,1
2,Payment,1763837703,173859,125201,5,1
2,Payment,1763837703,205085,104792,8,1
1,NewOrder,1763837703,209151,173474,2,1
2,Payment,1763837703,217133,178667,9,1
3,OrderStatus,1763837703,228444,5093,6,1
1,NewOrder,1763837703,233568,144291,6,1
2,Payment,1763837703,241717,164540,1,1
1,NewOrder,1763837703,250130,137923,3,1
1,NewOrder,1763837703,259571,126111,4,1
1,NewOrder,1763837703,271670,113836,7,1
2,Payment,1763837703,285144,132263,0,1
1,NewOrder,1763837703,299094,87400,5,1
2,Payment,1763837703,309921,118677,8,1
2,Payment,1763837703,377898,61164,6,1
1,NewOrder,1763837703,382669,90529,2,1
2,Payment,1763837703,385538,131124,7,1
1,NewOrder,1763837703,385697,115271,4,1
1,NewOrder,1763837703,386540,103270,5,1
1,NewOrder,1763837703,388091,104023,3,1
1,NewOrder,1763837703,395991,99850,9,1
2,Payment,1763837703,406301,123240,1,1
2,Payment,1763837703,417446,123797,0,1
1,NewOrder,1763837703,428633,54995,8,1
2,Payment,1763837703,439106,110631,6,1
1,NewOrder,1763837703,473244,120844,2,1
2,Payment,1763837703,483660,117896,8,1
2,Payment,1763837703,489844,120354,5,1
2,Payment,1763837703,492153,128195,3,1
2,Payment,1763837703,495911,133931,9,1
1,NewOrder,1763837703,501005,71742,4,1
2,Payment,1763837703,516702,123283,7,1
1,NewOrder,1763837703,529582,47015,1,1
1,NewOrder,1763837703,541288,39346,0,1
1,NewOrder,1763837703,549774,136298,6,1
1,NewOrder,1763837703,573006,117297,4,1
2,Payment,1763837703,576634,123476,1,1
2,Payment,1763837703,580674,130413,0,1
2,Payment,1763837703,594122,127675,2,1
2,Payment,1763837703,601590,130119,8,1
2,Payment,1763837703,610297,132766,5,1
1,NewOrder,1763837703,620390,68922,3,1
2,Payment,1763837703,629905,126727,9,1
1,NewOrder,1763837703,640020,165226,7,1
2,Payment,1763837703,686113,129885,6,1
2,Payment,1763837703,689341,135516,3,1
1,NewOrder,1763837703,690335,103360,4,1
2,Payment,1763837703,700146,133415,1,1
2,Payment,1763837703,711123,133106,0,1
2,Payment,1763837703,721834,134307,2,1
3,OrderStatus,1763837703,731745,5133,8,1
1,NewOrder,1763837703,736963,60897,8,1
2,Payment,1763837703,743102,124817,5,1
2,Payment,1763837703,756671,124340,9,1
2,Payment,1763837703,793732,100244,4,1
1,NewOrder,1763837703,797898,153300,8,1
2,Payment,1763837703,805279,163867,7,1
5,StockLevel,1763837703,816036,3515,6,1
1,NewOrder,1763837703,819588,135026,6,1
2,Payment,1763837703,824932,158736,3,1
1,NewOrder,1763837703,833597,111503,1,1
2,Payment,1763837703,844274,157177,0,1
2,Payment,1763837703,856168,158410,2,1
2,Payment,1763837703,867960,158588,5,1
1,NewOrder,1763837703,881063,78451,9,1
1,NewOrder,1763837703,894014,168589,4,1
2,Payment,1763837703,945134,140014,1,1
1,NewOrder,1763837703,951240,96919,8,1
5,StockLevel,1763837703,954649,6686,6,1
2,Payment,1763837703,959553,137384,9,1
1,NewOrder,1763837703,961362,98282,6,1
1,NewOrder,1763837703,969179,103778,7,1
2,Payment,1763837703,983702,132477,3,1
2,Payment,1763837704,001488,130070,0,1
1,NewOrder,1763837704,014612,41993,2,1
2,Payment,1763837704,026582,119125,5,1
1,NewOrder,1763837704,048185,144144,8,1
1,NewOrder,1763837704,056644,156779,2,1
1,NewOrder,1763837704,059677,128872,6,1
1,NewOrder,1763837704,062636,140702,4,1
2,Payment,1763837704,072991,151946,7,1
2,Payment,1763837704,085250,151221,1,1
2,Payment,1763837704,097002,149094,9,1
2,Payment,1763837704,116209,139360,3,1
1,NewOrder,1763837704,131593,59213,0,1
2,Payment,1763837704,145750,119254,5,1
1,NewOrder,1763837704,188593,127415,6,1
2,Payment,1763837704,190838,135718,0,1
1,NewOrder,1763837704,192356,120451,8,1
2,Payment,1763837704,203407,132938,4,1
1,NewOrder,1763837704,213462,88192,2,1
2,Payment,1763837704,224979,121969,7,1
3,OrderStatus,1763837704,236604,3959,1,1
1,NewOrder,1763837704,240593,57354,1,1
2,Payment,1763837704,246129,111215,9,1
1,NewOrder,1763837704,255601,53202,3,1
2,Payment,1763837704,265037,102289,5,1
1,NewOrder,1763837704,297982,96101,1,1
2,Payment,1763837704,301692,122109,2,1
1,NewOrder,1763837704,308842,105777,3,1
1,NewOrder,1763837704,312846,93662,8,1
5,StockLevel,1763837704,316046,4680,6,1
1,NewOrder,1763837704,320766,91543,6,1
1,NewOrder,1763837704,326591,71124,0,1
2,Payment,1763837704,336386,96104,4,1
2,Payment,1763837704,347145,94655,7,1
2,Payment,1763837704,357372,92944,9,1
1,NewOrder,1763837704,367365,121440,5,1
2,Payment,1763837704,394116,104796,1,1
1,NewOrder,1763837704,397748,74653,0,1
1,NewOrder,1763837704,406542,80109,8,1
1,NewOrder,1763837704,412352,68337,6,1
2,Payment,1763837704,414650,94167,3,1
1,NewOrder,1763837704,423839,64251,2,1
1,NewOrder,1763837704,432577,37867,4,1
2,Payment,1763837704,441830,76469,7,1
2,Payment,1763837704,450351,76141,9,1
2,Payment,1763837704,470480,67320,4,1
2,Payment,1763837704,472443,73543,0,1
1,NewOrder,1763837704,480916,112796,6,1
1,NewOrder,1763837704,486687,96002,8,1
1,NewOrder,1763837704,488134,88510,2,1
2,Payment,1763837704,488840,114425,5,1
1,NewOrder,1763837704,498950,82221,1,1
1,NewOrder,1763837704,508852,83549,3,1
1,NewOrder,1763837704,518335,57763,7,1
1,NewOrder,1763837704,526525,47218,9,1
1,NewOrder,1763837704,537842,46844,4,1
1,NewOrder,1763837704,546022,88748,0,1
1,NewOrder,1763837704,573820,52512,9,1
1,NewOrder,1763837704,576130,45633,7,1
4,Delivery,1763837704,576674,31599,2,1
2,Payment,1763837704,581209,63061,1,1
4,Delivery,1763837704,582721,89288,8,1
3,OrderStatus,1763837704,584801,5234,4,1
2,Payment,1763837704,590572,62145,4,1
1,NewOrder,1763837704,592436,31541,3,1
2,Payment,1763837704,593737,68978,6,1
1,NewOrder,1763837704,603301,89031,5,1
2,Payment,1763837704,608305,114017,2,1
1,NewOrder,1763837704,621789,73422,7,1
1,NewOrder,1763837704,624011,65654,3,1
2,Payment,1763837704,626366,104096,9,1
1,NewOrder,1763837704,634808,78033,0,1
1,NewOrder,1763837704,644301,52043,1,1
5,StockLevel,1763837704,652759,4760,4,1
1,NewOrder,1763837704,657554,51900,4,1
1,NewOrder,1763837704,663218,88779,6,1
2,Payment,1763837704,672049,109277,8,1
2,Payment,1763837704,689701,101314,3,1
1,NewOrder,1763837704,692368,77216,5,1
2,Payment,1763837704,695246,105202,7,1
1,NewOrder,1763837704,696364,70578,1,1
1,NewOrder,1763837704,709492,59989,4,1
1,NewOrder,1763837704,712875,60460,0,1
2,Payment,1763837704,722371,90162,2,1
1,NewOrder,1763837704,730530,112844,9,1
1,NewOrder,1763837704,752032,108172,6,1
2,Payment,1763837704,766983,115682,1,1
2,Payment,1763837704,769515,134555,4,1
1,NewOrder,1763837704,769612,71141,5,1
1,NewOrder,1763837704,773367,64974,0,1
1,NewOrder,1763837704,781362,88323,8,1
3,OrderStatus,1763837704,791052,3881,3,1
1,NewOrder,1763837704,794969,62973,3,1
2,Payment,1763837704,800505,115209,7,1
1,NewOrder,1763837704,812591,150386,2,1
4,Delivery,1763837704,838457,14781,0,1
2,Payment,1763837704,840792,132854,5,1
1,NewOrder,1763837704,843412,95190,9,1
2,Payment,1763837704,853276,130400,0,1
2,Payment,1763837704,857983,135667,3,1
4,Delivery,1763837704,860240,65292,6,1
2,Payment,1763837704,869711,135629,8,1
3,OrderStatus,1763837704,882707,16462,1,1
2,Payment,1763837704,899209,121123,1,1
2,Payment,1763837704,904148,127418,4,1
1,NewOrder,1763837704,915754,141644,7,1
1,NewOrder,1763837704,925558,155552,6,1
1,NewOrder,1763837704,938644,126625,9,1
2,Payment,1763837704,963008,139652,2,1
2,Payment,1763837704,973684,141018,5,1
1,NewOrder,1763837704,983702,108144,0,1
4,Delivery,1763837704,993684,33358,3,1
2,Payment,1763837705,005376,120249,8,1
2,Payment,1763837705,020364,118745,1,1
1,NewOrder,1763837705,027082,48435,3,1
1,NewOrder,1763837705,031605,144270,4,1
1,NewOrder,1763837705,057427,126451,7,1
2,Payment,1763837705,065301,130829,9,1
2,Payment,1763837705,075555,128401,3,1
1,NewOrder,1763837705,081216,81029,6,1
1,NewOrder,1763837705,091875,80396,0,1
2,Payment,1763837705,102696,111490,2,1
1,NewOrder,1763837705,114735,64297,5,1
2,Payment,1763837705,125665,100466,8,1
1,NewOrder,1763837705,139155,124756,1,1
2,Payment,1763837705,162274,127944,6,1
2,Payment,1763837705,172311,128193,0,1
1,NewOrder,1763837705,176973,80277,4,1
1,NewOrder,1763837705,179094,73355,5,1
2,Payment,1763837705,183993,124781,7,1
2,Payment,1763837705,196176,124829,9,1
1,NewOrder,1763837705,203990,62370,3,1
1,NewOrder,1763837705,214226,66087,2,1
1,NewOrder,1763837705,226167,122580,8,1
2,Payment,1763837705,252487,126801,5,1
2,Payment,1763837705,257332,129128,4,1
1,NewOrder,1763837705,263955,106657,1,1
2,Payment,1763837705,266414,129753,3,1
1,NewOrder,1763837705,280350,78850,2,1
4,Delivery,1763837705,290254,48553,6,1
4,Delivery,1763837705,300537,49802,0,1
2,Payment,1763837705,308804,95595,7,1
1,NewOrder,1763837705,321043,116165,9,1
1,NewOrder,1763837705,338837,95482,6,1
1,NewOrder,1763837705,348778,90726,8,1
2,Payment,1763837705,350371,112450,0,1
1,NewOrder,1763837705,359232,95886,2,1
1,NewOrder,1763837705,370693,73022,1,1
1,NewOrder,1763837705,379337,57941,5,1
2,Payment,1763837705,386497,86626,4,1
4,Delivery,1763837705,396215,35261,3,1
2,Payment,1763837705,404439,76967,7,1
2,Payment,1763837705,431511,58844,3,1
1,NewOrder,1763837705,434365,79710,6,1
2,Payment,1763837705,437240,92998,9,1
1,NewOrder,1763837705,437301,80234,5,1
1,NewOrder,1763837705,439574,81029,8,1
3,OrderStatus,1763837705,443755,5774,1,1
1,NewOrder,1763837705,449570,62141,1,1
2,Payment,1763837705,455187,85613,2,1
2,Payment,1763837705,462854,86683,0,1
2,Payment,1763837705,473156,85526,4,1
2,Payment,1763837705,481462,86254,7,1
1,NewOrder,1763837705,490393,105367,3,1
2,Payment,1763837705,511745,100661,1,1
2,Payment,1763837705,514105,108148,6,1
1,NewOrder,1763837705,517566,62215,5,1
2,Payment,1763837705,520641,109511,8,1
5,StockLevel,1763837705,530282,5287,9,1
3,OrderStatus,1763837705,535593,4264,9,1
2,Payment,1763837705,539982,99986,9,1
1,NewOrder,1763837705,540827,61302,2,1
2,Payment,1763837705,549574,99962,0,1
1,NewOrder,1763837705,558713,43366,4,1
2,Payment,1763837705,567757,91260,7,1
1,NewOrder,1763837705,579816,137318,5,1
2,Payment,1763837705,595794,134324,3,1
1,NewOrder,1763837705,602112,95033,4,1
4,Delivery,1763837705,602192,24625,2,1
2,Payment,1763837705,612445,133398,1,1
2,Payment,1763837705,622289,133982,6,1
1,NewOrder,1763837705,626852,66915,2,1
2,Payment,1763837705,630189,136508,8,1
3,OrderStatus,1763837705,640002,3690,9,1
1,NewOrder,1763837705,643731,40644,9,1
1,NewOrder,1763837705,649571,39173,0,1
2,Payment,1763837705,659044,118227,7,1
1,NewOrder,1763837705,684405,137963,9,1
2,Payment,1763837705,688778,143713,0,1
4,Delivery,1763837705,693798,35844,2,1
5,StockLevel,1763837705,697204,22269,4,1
1,NewOrder,1763837705,717172,89020,5,1
1,NewOrder,1763837705,719503,96065,4,1
2,Payment,1763837705,729682,114427,2,1
5,StockLevel,1763837705,730141,3455,3,1
1,NewOrder,1763837705,733625,76586,3,1
1,NewOrder,1763837705,745878,58907,1,1
1,NewOrder,1763837705,756300,56038,6,1
2,Payment,1763837705,766743,88868,8,1
2,Payment,1763837705,777305,88271,7,1
2,Payment,1763837705,804818,72444,1,1
3,OrderStatus,1763837705,806220,3024,5,1
2,Payment,1763837705,809277,79109,5,1
2,Payment,1763837705,810237,90259,3,1
2,Payment,1763837705,812363,99437,6,1
2,Payment,1763837705,815604,109324,4,1
2,Payment,1763837705,822399,113772,9,1
1,NewOrder,1763837705,832540,120920,0,1
1,NewOrder,1763837705,844150,127673,2,1
1,NewOrder,1763837705,855645,111984,8,1
4,Delivery,1763837705,865610,64782,7,1
2,Payment,1763837705,877297,116438,1,1
1,NewOrder,1763837705,888695,83089,5,1
2,Payment,1763837705,900529,103103,3,1
2,Payment,1763837705,911938,104796,6,1
1,NewOrder,1763837705,924960,55187,4,1
1,NewOrder,1763837705,930425,34329,7,1
1,NewOrder,1763837705,936205,108385,9,1
1,NewOrder,1763837705,953491,108249,0,1
3,OrderStatus,1763837705,964786,3252,7,1
1,NewOrder,1763837705,967668,84769,8,1
1,NewOrder,1763837705,968058,97005,7,1
2,Payment,1763837705,971829,105559,5,1
2,Payment,1763837705,971976,117873,2,1
2,Payment,1763837705,980182,119691,4,1
1,NewOrder,1763837705,993767,73891,1,1
2,Payment,1763837706,003673,106595,3,1
1,NewOrder,1763837706,016769,121070,6,1
2,Payment,1763837706,044630,108240,9,1
2,Payment,1763837706,052477,109646,8,1
2,Payment,1763837706,061781,109990,0,1
2,Payment,1763837706,065103,114250,7,1
2,Payment,1763837706,067702,121449,1,1
1,NewOrder,1763837706,077421,61774,5,1
2,Payment,1763837706,089944,109562,2,1
1,NewOrder,1763837706,099922,33191,4,1
1,NewOrder,1763837706,110301,130939,3,1
1,NewOrder,1763837706,133154,111719,4,1
1,NewOrder,1763837706,137875,97470,6,1
1,NewOrder,1763837706,139233,99423,5,1
2,Payment,1763837706,152927,124462,9,1
1,NewOrder,1763837706,162164,88061,8,1
1,NewOrder,1763837706,171803,97846,0,1
2,Payment,1763837706,179381,108136,7,1
4,Delivery,1763837706,189188,23991,1,1
1,NewOrder,1763837706,199545,116622,2,1
2,Payment,1763837706,213225,130277,1,1
1,NewOrder,1763837706,235381,84845,6,1
1,NewOrder,1763837706,238719,86444,5,1
1,NewOrder,1763837706,241280,90336,3,1
5,StockLevel,1763837706,244979,25538,4,1
1,NewOrder,1763837706,250263,84449,8,1
2,Payment,1763837706,269689,84094,0,1
1,NewOrder,1763837706,270544,64242,4,1
1,NewOrder,1763837706,277428,50988,9,1
2,Payment,1763837706,287600,79611,7,1
2,Payment,1763837706,316191,61759,2,1
2,Payment,1763837706,320258,68555,6,1
2,Payment,1763837706,325193,72338,5,1
1,NewOrder,1763837706,328459,109245,9,1
3,OrderStatus,1763837706,331646,3859,3,1
2,Payment,1763837706,334745,134552,8,1
1,NewOrder,1763837706,334817,97400,4,1
1,NewOrder,1763837706,335534,93844,3,1
1,NewOrder,1763837706,343535,118999,1,1
1,NewOrder,1763837706,353817,78389,0,1
1,NewOrder,1763837706,367248,76502,7,1
1,NewOrder,1763837706,377984,62028,2,1
2,Payment,1763837706,388850,88483,6,1
1,NewOrder,1763837706,397567,125137,5,1
1,NewOrder,1763837706,429450,98077,3,1
2,Payment,1763837706,432243,106125,4,1
1,NewOrder,1763837706,432248,92462,0,1
2,Payment,1763837706,437747,112638,9,1
1,NewOrder,1763837706,440054,84801,2,1
1,NewOrder,1763837706,443789,74834,7,1
2,Payment,1763837706,462562,96999,1,1
1,NewOrder,1763837706,469334,33853,8,1
2,Payment,1763837706,477432,92095,6,1
1,NewOrder,1763837706,503221,106532,8,1
1,NewOrder,1763837706,518663,93441,7,1
2,Payment,1763837706,522758,148094,5,1
1,NewOrder,1763837706,524738,116110,0,1
1,NewOrder,1763837706,524863,135529,2,1
2,Payment,1763837706,527567,154394,3,1
1,NewOrder,1763837706,538408,62040,4,1
4,Delivery,1763837706,550563,71779,9,1
1,NewOrder,1763837706,559592,83115,1,1
2,Payment,1763837706,569561,122211,6,1
1,NewOrder,1763837706,600481,124140,4,1
2,Payment,1763837706,609784,128420,8,1
4,Delivery,1763837706,612144,71205,7,1
1,NewOrder,1763837706,622377,104731,9,1
1,NewOrder,1763837706,640901,89470,0,1
2,Payment,1763837706,643473,102610,1,1
1,NewOrder,1763837706,660424,70965,2,1
2,Payment,1763837706,670910,84962,5,1
1,NewOrder,1763837706,682092,31033,3,1
2,Payment,1763837706,683388,80289,7,1
2,Payment,1763837706,691798,80050,6,1
2,Payment,1763837706,713224,68425,3,1
1,NewOrder,1763837706,724653,80345,4,1
5,StockLevel,1763837706,727140,3253,9,1
2,Payment,1763837706,730401,106366,0,1
2,Payment,1763837706,730409,97569,9,1
2,Payment,1763837706,731413,112338,2,1
1,NewOrder,1763837706,738237,75486,8,1
2,Payment,1763837706,746159,107420,1,1
1,NewOrder,1763837706,755943,60433,5,1
3,OrderStatus,1763837706,763712,3114,7,1
3,OrderStatus,1763837706,766850,3487,7,1
1,NewOrder,1763837706,770374,47220,7,1
2,Payment,1763837706,771874,94521,6,1
2,Payment,1763837706,781685,96272,3,1
1,NewOrder,1763837706,805032,100754,4,1
2,Payment,1763837706,813755,122771,8,1
1,NewOrder,1763837706,816409,107133,5,1
1,NewOrder,1763837706,817627,98779,7,1
1,NewOrder,1763837706,828023,91364,9,1
1,NewOrder,1763837706,836799,71493,0,1
4,Delivery,1763837706,843782,29227,2,1
1,NewOrder,1763837706,853613,70467,1,1
2,Payment,1763837706,866431,83853,6,1
1,NewOrder,1763837706,873089,39455,2,1
2,Payment,1763837706,877997,81886,3,1
2,Payment,1763837706,905817,63841,4,1
1,NewOrder,1763837706,908335,102796,0,1
2,Payment,1763837706,912587,110720,2,1
2,Payment,1763837706,916438,118953,7,1
2,Payment,1763837706,919425,125955,9,1
1,NewOrder,1763837706,923587,86413,5,1
2,Payment,1763837706,924141,131554,1,1
3,OrderStatus,1763837706,936595,3904,8,1
2,Payment,1763837706,940541,125551,8,1
1,NewOrder,1763837706,950312,43231,6,1
2,Payment,1763837706,959929,117466,3,1
2,Payment,1763837706,969698,118556,4,1
5,StockLevel,1763837706,993578,4237,6,1
2,Payment,1763837706,997852,99293,6,1
2,Payment,1763837707,010036,96450,5,1
2,Payment,1763837707,011167,106554,0,1
1,NewOrder,1763837707,023359,114058,2,1
2,Payment,1763837707,035425,133098,7,1
1,NewOrder,1763837707,045407,103891,9,1
2,Payment,1763837707,055724,121686,1,1
1,NewOrder,1763837707,066140,85681,8,1
2,Payment,1763837707,077429,111139,3,1
1,NewOrder,1763837707,088292,68921,4,1
2,Payment,1763837707,097182,99391,6,1
2,Payment,1763837707,106522,99257,5,1
2,Payment,1763837707,117840,97984,0,1
2,Payment,1763837707,137448,88170,2,1
1,NewOrder,1763837707,149339,108482,9,1
1,NewOrder,1763837707,151873,92812,8,1
1,NewOrder,1763837707,157262,108151,4,1
1,NewOrder,1763837707,168553,78759,7,1
5,StockLevel,1763837707,177482,5320,1,1
1,NewOrder,1763837707,182837,73315,1,1
1,NewOrder,1763837707,188605,77852,3,1
1,NewOrder,1763837707,196607,53355,6,1
2,Payment,1763837707,205824,71261,5,1
2,Payment,1763837707,215855,69923,0,1
1,NewOrder,1763837707,225651,86897,2,1
1,NewOrder,1763837707,244727,71238,8,1
3,OrderStatus,1763837707,247346,2834,7,1
2,Payment,1763837707,249995,89186,6,1
1,NewOrder,1763837707,250206,65153,7,1
1,NewOrder,1763837707,256197,64314,1,1
1,NewOrder,1763837707,257863,70646,9,1
2,Payment,1763837707,265451,81623,4,1
2,Payment,1763837707,266492,87870,3,1
1,NewOrder,1763837707,277120,40170,5,1
5,StockLevel,1763837707,285814,4743,0,1
1,NewOrder,1763837707,290593,100942,0,1
2,Payment,1763837707,312589,89050,2,1
1,NewOrder,1763837707,315395,65452,7,1
2,Payment,1763837707,315996,95257,8,1
1,NewOrder,1763837707,317330,55940,5,1
1,NewOrder,1763837707,320546,54719,1,1
1,NewOrder,1763837707,328536,48723,9,1
