Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1763695452,473794,10796,0,1
1,NewOrder,1763695452,484639,22534,0,1
1,NewOrder,1763695452,507258,26568,0,1
2,Payment,1763695452,533868,8748,0,1
1,NewOrder,1763695452,542665,17061,0,1
1,NewOrder,1763695452,559796,17795,0,1
1,NewOrder,1763695452,577640,24832,0,1
3,OrderStatus,1763695452,602527,3679,0,1
1,NewOrder,1763695452,606249,16112,0,1
2,Payment,1763695452,622413,8504,0,1
2,Payment,1763695452,630973,8318,0,1
2,Payment,1763695452,639350,9815,0,1
1,NewOrder,1763695452,649214,33580,0,1
1,NewOrder,1763695452,682849,31247,0,1
1,NewOrder,1763695452,714151,30762,0,1
2,Payment,1763695452,744971,8785,0,1
2,Payment,1763695452,753818,11506,0,1
1,NewOrder,1763695452,765379,31237,0,1
1,NewOrder,1763695452,796679,24264,0,1
2,Payment,1763695452,821013,9788,0,1
2,Payment,1763695452,830856,8458,0,1
1,NewOrder,1763695452,839373,15776,0,1
1,NewOrder,1763695452,855209,25690,0,1
5,StockLevel,1763695452,880954,4212,0,1
1,NewOrder,1763695452,885232,29146,0,1
1,NewOrder,1763695452,914425,33275,0,1
2,Payment,1763695452,947754,8606,0,1
2,Payment,1763695452,956408,14561,0,1
1,NewOrder,1763695452,971029,39210,0,1
3,OrderStatus,1763695453,010317,3157,0,1
2,Payment,1763695453,013509,9784,0,1
2,Payment,1763695453,023356,15995,0,1
1,NewOrder,1763695453,039434,30113,0,1
2,Payment,1763695453,069601,9904,0,1
1,NewOrder,1763695453,079561,37626,0,1
2,Payment,1763695453,117250,10310,0,1
3,OrderStatus,1763695453,127618,4483,0,1
1,NewOrder,1763695453,132152,28805,0,1
5,StockLevel,1763695453,161022,4649,0,1
2,Payment,1763695453,165726,8848,0,1
1,NewOrder,1763695453,174635,19445,0,1
2,Payment,1763695453,194135,9568,0,1
2,Payment,1763695453,203758,9049,0,1
2,Payment,1763695453,212883,8932,0,1
1,NewOrder,1763695453,221871,25618,0,1
2,Payment,1763695453,247548,9278,0,1
1,NewOrder,1763695453,256879,28781,0,1
2,Payment,1763695453,285710,8991,0,1
1,NewOrder,1763695453,294775,18036,0,1
1,NewOrder,1763695453,312870,28854,0,1
2,Payment,1763695453,341803,7717,0,1
1,NewOrder,1763695453,349577,26525,0,1
2,Payment,1763695453,376152,8537,0,1
2,Payment,1763695453,384739,9358,0,1
1,NewOrder,1763695453,394151,28547,0,1
2,Payment,1763695453,422756,10556,0,1
2,Payment,1763695453,433368,11180,0,1
2,Payment,1763695453,444605,8728,0,1
1,NewOrder,1763695453,453401,34106,0,1
1,NewOrder,1763695453,487570,26106,0,1
3,OrderStatus,1763695453,513734,4432,0,1
2,Payment,1763695453,518217,7675,0,1
1,NewOrder,1763695453,525947,28239,0,1
2,Payment,1763695453,554243,9335,0,1
2,Payment,1763695453,563615,5988,0,1
1,NewOrder,1763695453,569651,28048,0,1
1,NewOrder,1763695453,597739,9647,0,1
2,Payment,1763695453,607421,5746,0,1
2,Payment,1763695453,613200,6195,0,1
1,NewOrder,1763695453,619439,30456,0,1
1,NewOrder,1763695453,649950,22750,0,1
2,Payment,1763695453,672756,9095,0,1
2,Payment,1763695453,681903,8821,0,1
1,NewOrder,1763695453,690779,19665,0,1
2,Payment,1763695453,710496,7023,0,1
5,StockLevel,1763695453,717566,3949,0,1
1,NewOrder,1763695453,721568,16121,0,1
2,Payment,1763695453,737743,8495,0,1
2,Payment,1763695453,746342,8668,0,1
1,NewOrder,1763695453,755077,36313,0,1
2,Payment,1763695453,791445,8886,0,1
2,Payment,1763695453,800386,8759,0,1
1,NewOrder,1763695453,809203,32466,0,1
3,OrderStatus,1763695453,841725,4882,0,1
1,NewOrder,1763695453,846673,22104,0,1
1,NewOrder,1763695453,868825,31949,0,1
3,OrderStatus,1763695453,900877,3751,0,1
1,NewOrder,1763695453,904681,22634,0,1
2,Payment,1763695453,927367,8202,0,1
5,StockLevel,1763695453,935618,3144,0,1
5,StockLevel,1763695453,938809,3635,0,1
2,Payment,1763695453,942491,8122,0,1
3,OrderStatus,1763695453,950661,3902,0,1
2,Payment,1763695453,954618,10014,0,1
2,Payment,1763695453,964681,11998,0,1
2,Payment,1763695453,976728,9872,0,1
2,Payment,1763695453,986644,8282,0,1
1,NewOrder,1763695453,994977,23878,0,1
2,Payment,1763695454,018922,10020,0,1
1,NewOrder,1763695454,029039,23858,0,1
2,Payment,1763695454,052949,8181,0,1
1,NewOrder,1763695454,061185,19636,0,1
3,OrderStatus,1763695454,080873,3325,0,1
1,NewOrder,1763695454,084235,28604,0,1
2,Payment,1763695454,112892,9706,0,1
1,NewOrder,1763695454,122647,25738,0,1
2,Payment,1763695454,148441,8627,0,1
1,NewOrder,1763695454,157147,36165,0,1
1,NewOrder,1763695454,193439,30336,0,1
1,NewOrder,1763695454,223826,23852,0,1
2,Payment,1763695454,247735,8244,0,1
1,NewOrder,1763695454,256024,26707,0,1
1,NewOrder,1763695454,282783,24462,0,1
1,NewOrder,1763695454,307314,24832,0,1
1,NewOrder,1763695454,332200,35270,0,1
1,NewOrder,1763695454,367516,29503,0,1
2,Payment,1763695454,397071,8536,0,1
2,Payment,1763695454,405664,10229,0,1
2,Payment,1763695454,415946,8188,0,1
1,NewOrder,1763695454,424187,24085,0,1
2,Payment,1763695454,448340,7679,0,1
2,Payment,1763695454,456062,7315,0,1
2,Payment,1763695454,463426,9345,0,1
2,Payment,1763695454,472867,8639,0,1
2,Payment,1763695454,481557,8980,0,1
2,Payment,1763695454,490588,8529,0,1
3,OrderStatus,1763695454,499169,3270,0,1
2,Payment,1763695454,502503,10362,0,1
2,Payment,1763695454,512942,7766,0,1
2,Payment,1763695454,520802,8187,0,1
2,Payment,1763695454,529025,4937,0,1
2,Payment,1763695454,534003,8524,0,1
3,OrderStatus,1763695454,542579,3196,0,1
1,NewOrder,1763695454,545812,26066,0,1
2,Payment,1763695454,571926,8197,0,1
3,OrderStatus,1763695454,580172,3494,0,1
1,NewOrder,1763695454,583709,29627,0,1
2,Payment,1763695454,613384,8752,0,1
2,Payment,1763695454,622189,8354,0,1
1,NewOrder,1763695454,630589,18836,0,1
1,NewOrder,1763695454,649478,26638,0,1
2,Payment,1763695454,676153,7651,0,1
1,NewOrder,1763695454,683856,19380,0,1
2,Payment,1763695454,703298,7593,0,1
1,NewOrder,1763695454,710939,22117,0,1
1,NewOrder,1763695454,733094,26410,0,1
2,Payment,1763695454,759553,6563,0,1
2,Payment,1763695454,766168,8142,0,1
2,Payment,1763695454,774376,8807,0,1
3,OrderStatus,1763695454,783226,3279,0,1
1,NewOrder,1763695454,786553,32945,0,1
1,NewOrder,1763695454,819547,26019,0,1
2,Payment,1763695454,845617,7298,0,1
3,OrderStatus,1763695454,852964,2847,0,1
1,NewOrder,1763695454,855854,17830,0,1
1,NewOrder,1763695454,873743,31644,0,1
1,NewOrder,1763695454,905433,18188,0,1
2,Payment,1763695454,923673,7556,0,1
2,Payment,1763695454,931303,7999,0,1
1,NewOrder,1763695454,939352,19697,0,1
1,NewOrder,1763695454,959093,24646,0,1
1,NewOrder,1763695454,983800,17991,0,1
1,NewOrder,1763695455,001831,15790,0,1
1,NewOrder,1763695455,017676,19117,0,1
4,Delivery,1763695455,036858,53239,0,1
1,NewOrder,1763695455,090153,12443,0,1
2,Payment,1763695455,102642,7421,0,1
1,NewOrder,1763695455,110104,28972,0,1
2,Payment,1763695455,139124,7339,0,1
2,Payment,1763695455,146504,6703,0,1
1,NewOrder,1763695455,153249,29369,0,1
2,Payment,1763695455,182672,10040,0,1
1,NewOrder,1763695455,192762,21386,0,1
2,Payment,1763695455,214216,10976,0,1
1,NewOrder,1763695455,225248,30630,0,1
1,NewOrder,1763695455,255928,18637,0,1
1,NewOrder,1763695455,274617,16976,0,1
1,NewOrder,1763695455,291640,17834,0,1
1,NewOrder,1763695455,309528,26527,0,1
2,Payment,1763695455,336104,7482,0,1
2,Payment,1763695455,343625,8078,0,1
1,NewOrder,1763695455,351757,28671,0,1
2,Payment,1763695455,380478,7153,0,1
1,NewOrder,1763695455,387678,30887,0,1
3,OrderStatus,1763695455,418620,3190,0,1
5,StockLevel,1763695455,421855,3550,0,1
1,NewOrder,1763695455,425438,29552,0,1
2,Payment,1763695455,455045,9855,0,1
2,Payment,1763695455,464960,10027,0,1
2,Payment,1763695455,475042,7219,0,1
1,NewOrder,1763695455,482322,20424,0,1
2,Payment,1763695455,502801,7729,0,1
2,Payment,1763695455,510576,6537,0,1
4,Delivery,1763695455,517152,48761,0,1
1,NewOrder,1763695455,565971,22745,0,1
2,Payment,1763695455,588767,8465,0,1
2,Payment,1763695455,597293,7350,0,1
2,Payment,1763695455,604694,7194,0,1
1,NewOrder,1763695455,611936,25601,0,1
2,Payment,1763695455,637574,4829,0,1
2,Payment,1763695455,642435,5191,0,1
2,Payment,1763695455,647691,8879,0,1
2,Payment,1763695455,656624,7026,0,1
1,NewOrder,1763695455,663699,25908,0,1
1,NewOrder,1763695455,689659,24374,0,1
2,Payment,1763695455,714092,7859,0,1
1,NewOrder,1763695455,722001,23389,0,1
1,NewOrder,1763695455,745438,22615,0,1
1,NewOrder,1763695455,768101,20506,0,1
2,Payment,1763695455,788659,7688,0,1
1,NewOrder,1763695455,796387,28663,0,1
1,NewOrder,1763695455,825099,14014,0,1
1,NewOrder,1763695455,839152,27510,0,1
2,Payment,1763695455,866712,7299,0,1
2,Payment,1763695455,874077,7400,0,1
2,Payment,1763695455,881508,6930,0,1
2,Payment,1763695455,888479,6597,0,1
1,NewOrder,1763695455,895120,21362,0,1
2,Payment,1763695455,916529,7465,0,1
2,Payment,1763695455,924034,7773,0,1
2,Payment,1763695455,931851,6909,0,1
2,Payment,1763695455,938802,7705,0,1
2,Payment,1763695455,946554,7816,0,1
2,Payment,1763695455,954414,8781,0,1
2,Payment,1763695455,963237,9419,0,1
1,NewOrder,1763695455,972711,23231,0,1
2,Payment,1763695455,996001,10629,0,1
2,Payment,1763695456,006702,7911,0,1
1,NewOrder,1763695456,014652,22611,0,1
2,Payment,1763695456,037327,6888,0,1
2,Payment,1763695456,044251,7298,0,1
2,Payment,1763695456,051586,6670,0,1
1,NewOrder,1763695456,058309,18243,0,1
2,Payment,1763695456,076601,7656,0,1
2,Payment,1763695456,084315,7153,0,1
2,Payment,1763695456,091508,6551,0,1
1,NewOrder,1763695456,098096,23380,0,1
2,Payment,1763695456,121520,7357,0,1
4,Delivery,1763695456,128914,40150,0,1
1,NewOrder,1763695456,169102,23712,0,1
1,NewOrder,1763695456,192864,18527,0,1
2,Payment,1763695456,211443,8554,0,1
2,Payment,1763695456,220050,8508,0,1
1,NewOrder,1763695456,228611,24928,0,1
1,NewOrder,1763695456,253581,21431,0,1
1,NewOrder,1763695456,275062,28291,0,1
5,StockLevel,1763695456,303404,4131,0,1
1,NewOrder,1763695456,307591,25987,0,1
1,NewOrder,1763695456,333630,27560,0,1
1,NewOrder,1763695456,361240,22116,0,1
1,NewOrder,1763695456,383394,13750,0,1
2,Payment,1763695456,397196,8015,0,1
1,NewOrder,1763695456,405252,27570,0,1
1,NewOrder,1763695456,432870,20251,0,1
1,NewOrder,1763695456,453170,15852,0,1
2,Payment,1763695456,469104,7498,0,1
1,NewOrder,1763695456,476741,20040,0,1
3,OrderStatus,1763695456,496966,3336,0,1
1,NewOrder,1763695456,500394,20603,0,1
1,NewOrder,1763695456,521022,17556,0,1
2,Payment,1763695456,538604,7108,0,1
1,NewOrder,1763695456,545741,15969,0,1
2,Payment,1763695456,561736,7078,0,1
4,Delivery,1763695456,568849,52959,0,1
1,NewOrder,1763695456,621836,26498,0,1
2,Payment,1763695456,648359,7985,0,1
2,Payment,1763695456,656369,7021,0,1
1,NewOrder,1763695456,663415,22765,0,1
2,Payment,1763695456,686205,7282,0,1
2,Payment,1763695456,693512,7971,0,1
2,Payment,1763695456,701506,6486,0,1
1,NewOrder,1763695456,708040,12119,0,1
3,OrderStatus,1763695456,720183,3089,0,1
2,Payment,1763695456,723304,6779,0,1
2,Payment,1763695456,730097,5355,0,1
4,Delivery,1763695456,735470,48297,0,1
2,Payment,1763695456,783791,7225,0,1
2,Payment,1763695456,791044,7540,0,1
1,NewOrder,1763695456,798604,12067,0,1
2,Payment,1763695456,810695,5839,0,1
1,NewOrder,1763695456,816555,18575,0,1
1,NewOrder,1763695456,835161,20826,0,1
2,Payment,1763695456,856014,9489,0,1
1,NewOrder,1763695456,865528,20831,0,1
4,Delivery,1763695456,886383,45131,0,1
2,Payment,1763695456,931536,6501,0,1
2,Payment,1763695456,938062,7284,0,1
1,NewOrder,1763695456,945369,29024,0,1
1,NewOrder,1763695456,974421,17560,0,1
1,NewOrder,1763695456,992006,20147,0,1
2,Payment,1763695457,012179,7811,0,1
2,Payment,1763695457,020018,8557,0,1
1,NewOrder,1763695457,028602,23326,0,1
2,Payment,1763695457,051955,7414,0,1
2,Payment,1763695457,059394,7839,0,1
2,Payment,1763695457,067257,7200,0,1
2,Payment,1763695457,074480,7004,0,1
1,NewOrder,1763695457,081507,15006,0,1
1,NewOrder,1763695457,096536,18823,0,1
2,Payment,1763695457,115385,7028,0,1
1,NewOrder,1763695457,122437,16597,0,1
1,NewOrder,1763695457,139058,19756,0,1
1,NewOrder,1763695457,158838,25834,0,1
3,OrderStatus,1763695457,184697,3190,0,1
2,Payment,1763695457,187911,7469,0,1
1,NewOrder,1763695457,195400,24855,0,1
2,Payment,1763695457,220292,8219,0,1
1,NewOrder,1763695457,228535,14664,0,1
1,NewOrder,1763695457,243223,18419,0,1
1,NewOrder,1763695457,261668,15892,0,1
2,Payment,1763695457,277586,7677,0,1
2,Payment,1763695457,285292,6905,0,1
2,Payment,1763695457,292220,7463,0,1
2,Payment,1763695457,299707,7580,0,1
2,Payment,1763695457,307312,7706,0,1
2,Payment,1763695457,315040,6357,0,1
2,Payment,1763695457,321414,5503,0,1
2,Payment,1763695457,326932,4508,0,1
2,Payment,1763695457,331454,4758,0,1
4,Delivery,1763695457,336227,46300,0,1
2,Payment,1763695457,382551,7721,0,1
1,NewOrder,1763695457,390304,27042,0,1
1,NewOrder,1763695457,417373,24856,0,1
2,Payment,1763695457,442258,7371,0,1
2,Payment,1763695457,449654,8473,0,1
2,Payment,1763695457,458151,8414,0,1
2,Payment,1763695457,466605,11198,0,1
5,StockLevel,1763695457,477823,3199,0,1
1,NewOrder,1763695457,481037,27872,0,1
2,Payment,1763695457,508934,7401,0,1
1,NewOrder,1763695457,516358,19978,0,1
2,Payment,1763695457,536353,5983,0,1
2,Payment,1763695457,542358,7285,0,1
1,NewOrder,1763695457,549663,9417,0,1
1,NewOrder,1763695457,559093,9347,0,1
3,OrderStatus,1763695457,568464,3541,0,1
2,Payment,1763695457,572022,6943,0,1
1,NewOrder,1763695457,578988,23050,0,1
2,Payment,1763695457,602066,7158,0,1
2,Payment,1763695457,609246,7293,0,1
1,NewOrder,1763695457,616565,18664,0,1
1,NewOrder,1763695457,635253,20603,0,1
1,NewOrder,1763695457,655883,14575,0,1
1,NewOrder,1763695457,670483,15999,0,1
2,Payment,1763695457,686509,8219,0,1
2,Payment,1763695457,694754,9394,0,1
1,NewOrder,1763695457,704172,28152,0,1
1,NewOrder,1763695457,732348,18302,0,1
1,NewOrder,1763695457,750680,22849,0,1
1,NewOrder,1763695457,773555,21922,0,1
2,Payment,1763695457,795503,7763,0,1
5,StockLevel,1763695457,803302,2998,0,1
2,Payment,1763695457,806319,8327,0,1
2,Payment,1763695457,814671,7714,0,1
1,NewOrder,1763695457,822410,22140,0,1
2,Payment,1763695457,844575,7591,0,1
2,Payment,1763695457,852194,7463,0,1
1,NewOrder,1763695457,859681,20579,0,1
1,NewOrder,1763695457,880302,25323,0,1
2,Payment,1763695457,905652,8525,0,1
2,Payment,1763695457,914195,7955,0,1
2,Payment,1763695457,922169,4747,0,1
2,Payment,1763695457,926942,8627,0,1
1,NewOrder,1763695457,935593,16315,0,1
2,Payment,1763695457,951932,7624,0,1
1,NewOrder,1763695457,959586,18781,0,1
2,Payment,1763695457,978393,9284,0,1
1,NewOrder,1763695457,987706,15834,0,1
1,NewOrder,1763695458,003575,28081,0,1
2,Payment,1763695458,031683,8949,0,1
2,Payment,1763695458,040661,9334,0,1
1,NewOrder,1763695458,050025,25726,0,1
2,Payment,1763695458,075779,8433,0,1
2,Payment,1763695458,084241,10379,0,1
2,Payment,1763695458,094646,10188,0,1
1,NewOrder,1763695458,104861,17267,0,1
2,Payment,1763695458,122155,11729,0,1
2,Payment,1763695458,133907,8528,0,1
2,Payment,1763695458,142457,7880,0,1
1,NewOrder,1763695458,150360,19107,0,1
1,NewOrder,1763695458,169483,31070,0,1
2,Payment,1763695458,200580,7328,0,1
2,Payment,1763695458,207933,7665,0,1
2,Payment,1763695458,215629,7752,0,1
1,NewOrder,1763695458,223402,16101,0,1
1,NewOrder,1763695458,239530,19972,0,1
1,NewOrder,1763695458,259525,13359,0,1
1,NewOrder,1763695458,272906,26690,0,1
2,Payment,1763695458,299625,7561,0,1
2,Payment,1763695458,307214,7180,0,1
2,Payment,1763695458,314422,7290,0,1
2,Payment,1763695458,321742,7209,0,1
2,Payment,1763695458,328996,6193,0,1
1,NewOrder,1763695458,335206,13025,0,1
1,NewOrder,1763695458,348262,24359,0,1
1,NewOrder,1763695458,372653,27742,0,1
2,Payment,1763695458,400416,5167,0,1
1,NewOrder,1763695458,405612,19478,0,1
2,Payment,1763695458,425120,8928,0,1
1,NewOrder,1763695458,434084,17300,0,1
5,StockLevel,1763695458,451412,3668,0,1
2,Payment,1763695458,455114,9427,0,1
2,Payment,1763695458,464571,9486,0,1
3,OrderStatus,1763695458,474166,3243,0,1
2,Payment,1763695458,477433,9244,0,1
2,Payment,1763695458,486711,10220,0,1
1,NewOrder,1763695458,496967,31247,0,1
1,NewOrder,1763695458,528247,25544,0,1
1,NewOrder,1763695458,553820,28688,0,1
2,Payment,1763695458,582539,9009,0,1
1,NewOrder,1763695458,591575,117415,0,1
1,NewOrder,1763695458,709019,20751,0,1
4,Delivery,1763695458,729798,77416,0,1
1,NewOrder,1763695458,807241,18046,0,1
4,Delivery,1763695458,825317,64215,0,1
2,Payment,1763695458,889568,11832,0,1
1,NewOrder,1763695458,901430,34124,0,1
2,Payment,1763695458,935588,6850,0,1
2,Payment,1763695458,942464,5884,0,1
1,NewOrder,1763695458,948383,10723,0,1
2,Payment,1763695458,959128,8352,0,1
1,NewOrder,1763695458,967509,20432,0,1
4,Delivery,1763695458,987972,45888,0,1
2,Payment,1763695459,033887,8820,0,1
1,NewOrder,1763695459,042740,30219,0,1
3,OrderStatus,1763695459,072990,3085,0,1
1,NewOrder,1763695459,076094,15230,0,1
2,Payment,1763695459,091357,9225,0,1
1,NewOrder,1763695459,100621,22159,0,1
2,Payment,1763695459,122813,9207,0,1
2,Payment,1763695459,132051,9253,0,1
2,Payment,1763695459,141356,10779,0,1
1,NewOrder,1763695459,152174,16117,0,1
1,NewOrder,1763695459,168319,18710,0,1
1,NewOrder,1763695459,187057,25071,0,1
2,Payment,1763695459,212195,6994,0,1
2,Payment,1763695459,219213,7238,0,1
1,NewOrder,1763695459,226477,23053,0,1
2,Payment,1763695459,249550,4399,0,1
2,Payment,1763695459,253963,6531,0,1
5,StockLevel,1763695459,260512,1706,0,1
1,NewOrder,1763695459,262269,15230,0,1
2,Payment,1763695459,277528,7642,0,1
2,Payment,1763695459,285201,5136,0,1
2,Payment,1763695459,290362,7774,0,1
1,NewOrder,1763695459,298166,24232,0,1
1,NewOrder,1763695459,322427,21373,0,1
2,Payment,1763695459,343826,6805,0,1
1,NewOrder,1763695459,350650,27466,0,1
2,Payment,1763695459,378139,4159,0,1
1,NewOrder,1763695459,382315,20221,0,1
4,Delivery,1763695459,402580,49418,0,1
2,Payment,1763695459,452027,7501,0,1
1,NewOrder,1763695459,459557,17174,0,1
3,OrderStatus,1763695459,476756,3588,0,1
2,Payment,1763695459,480369,7095,0,1
1,NewOrder,1763695459,487490,16430,0,1
1,NewOrder,1763695459,503946,29224,0,1
1,NewOrder,1763695459,533210,37715,0,1
1,NewOrder,1763695459,570955,28936,0,1
1,NewOrder,1763695459,599921,16084,0,1
1,NewOrder,1763695459,616029,33202,0,1
2,Payment,1763695459,649262,9419,0,1
2,Payment,1763695459,658706,11179,0,1
2,Payment,1763695459,669915,10170,0,1
1,NewOrder,1763695459,680118,20542,0,1
1,NewOrder,1763695459,700693,36646,0,1
1,NewOrder,1763695459,737370,37197,0,1
2,Payment,1763695459,774607,9098,0,1
2,Payment,1763695459,783746,8626,0,1
1,NewOrder,1763695459,792401,16145,0,1
1,NewOrder,1763695459,808576,18111,0,1
2,Payment,1763695459,826731,12932,0,1
1,NewOrder,1763695459,839696,19194,0,1
2,Payment,1763695459,858920,8579,0,1
2,Payment,1763695459,867530,8423,0,1
1,NewOrder,1763695459,875984,20374,0,1
2,Payment,1763695459,896396,8976,0,1
1,NewOrder,1763695459,905408,20326,0,1
2,Payment,1763695459,925758,7767,0,1
1,NewOrder,1763695459,933549,22861,0,1
1,NewOrder,1763695459,956440,20708,0,1
2,Payment,1763695459,977177,8998,0,1
2,Payment,1763695459,986202,11591,0,1
1,NewOrder,1763695459,997831,31441,0,1
1,NewOrder,1763695460,029315,21193,0,1
1,NewOrder,1763695460,050535,16539,0,1
1,NewOrder,1763695460,067107,32904,0,1
2,Payment,1763695460,100042,8031,0,1
2,Payment,1763695460,108103,8552,0,1
1,NewOrder,1763695460,116679,27989,0,1
1,NewOrder,1763695460,144696,11954,0,1
2,Payment,1763695460,156673,6852,0,1
2,Payment,1763695460,163554,8564,0,1
1,NewOrder,1763695460,172150,16713,0,1
2,Payment,1763695460,188894,8770,0,1
1,NewOrder,1763695460,197694,30375,0,1
3,OrderStatus,1763695460,228097,3009,0,1
2,Payment,1763695460,231129,8046,0,1
2,Payment,1763695460,239204,7206,0,1
2,Payment,1763695460,246438,6570,0,1
