Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,23,200,9,743,4,937,8,537,9,294,10,556,12,027,13,793,15,995,28,107,0,103
5,30,800,7,704,4,159,7,078,7,561,8,433,9,419,10,220,11,729,11,832,0,130
10,27,600,7,956,3,699,6,856,7,970,8,868,9,988,11,179,12,932,13,228,0,126
15,25,800,7,828,3,992,6,725,7,467,8,580,10,070,10,934,14,043,14,997,0,128
20,23,200,7,820,3,941,6,974,7,534,8,341,9,861,10,943,12,996,13,858,0,128
25,25,800,7,532,5,238,6,735,7,433,8,157,8,985,9,274,10,894,11,209,0,133
30,29,600,7,961,4,521,6,980,7,712,8,671,10,074,11,103,12,848,14,175,0,126
35,29,800,7,635,4,473,6,815,7,412,8,427,9,197,9,737,10,415,10,894,0,131
40,26,200,7,737,3,947,6,931,7,508,8,510,9,476,9,972,11,732,11,850,0,129
45,30,400,8,107,4,720,6,805,7,435,8,423,9,449,10,834,16,335,73,767,0,123
50,28,600,7,737,4,857,6,784,7,443,8,420,9,352,9,792,14,534,14,691,0,129
55,27,000,7,451,4,312,6,577,7,230,8,514,9,270,9,848,10,549,11,328,0,134
