Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1763850197,098342,305300,5,1
1,NewOrder,1763850197,098398,695910,30,1
1,NewOrder,1763850197,098497,654110,25,1
2,Payment,1763850197,099807,694736,1,1
2,Payment,1763850197,099831,224507,33,1
1,NewOrder,1763850197,101054,739142,49,1
3,OrderStatus,1763850197,130134,42453,32,1
1,NewOrder,1763850197,136933,495079,46,1
2,Payment,1763850197,146388,636918,23,1
2,Payment,1763850197,152510,775673,31,1
1,NewOrder,1763850197,163444,270990,3,1
1,NewOrder,1763850197,166809,348932,28,1
5,StockLevel,1763850197,166856,345126,24,1
1,NewOrder,1763850197,166923,866119,39,1
2,Payment,1763850197,172679,808441,32,1
4,Delivery,1763850197,174780,672926,44,1
2,Payment,1763850197,184565,547522,19,1
2,Payment,1763850197,191483,635436,2,1
1,NewOrder,1763850197,200740,617089,8,1
1,NewOrder,1763850197,212262,614701,34,1
1,NewOrder,1763850197,221844,605111,35,1
2,Payment,1763850197,232503,678767,47,1
3,OrderStatus,1763850197,240105,59942,6,1
5,StockLevel,1763850197,241515,40758,41,1
1,NewOrder,1763850197,247681,830765,4,1
1,NewOrder,1763850197,248332,240370,18,1
1,NewOrder,1763850197,251278,250490,14,1
1,NewOrder,1763850197,262522,564687,26,1
1,NewOrder,1763850197,269498,483084,7,1
1,NewOrder,1763850197,279827,403018,45,1
2,Payment,1763850197,280098,546944,21,1
1,NewOrder,1763850197,282314,717795,41,1
5,StockLevel,1763850197,284322,225117,37,1
2,Payment,1763850197,296070,613371,10,1
3,OrderStatus,1763850197,300088,41279,6,1
1,NewOrder,1763850197,300525,698969,40,1
2,Payment,1763850197,300709,495384,16,1
2,Payment,1763850197,311650,687291,48,1
2,Payment,1763850197,313975,591019,9,1
2,Payment,1763850197,314038,776547,38,1
1,NewOrder,1763850197,324421,818394,33,1
1,NewOrder,1763850197,336060,491094,43,1
2,Payment,1763850197,341413,619729,6,1
2,Payment,1763850197,346557,477298,17,1
2,Payment,1763850197,395711,535998,22,1
1,NewOrder,1763850197,398222,287064,29,1
2,Payment,1763850197,403691,598092,5,1
2,Payment,1763850197,432636,455920,27,1
2,Payment,1763850197,434479,761783,3,1
2,Payment,1763850197,488749,420748,18,1
2,Payment,1763850197,501831,473836,14,1
1,NewOrder,1763850197,508366,523891,42,1
1,NewOrder,1763850197,512025,644154,24,1
1,NewOrder,1763850197,512779,749616,37,1
1,NewOrder,1763850197,515768,674490,28,1
2,Payment,1763850197,525623,699604,20,1
2,Payment,1763850197,527543,827897,0,1
2,Payment,1763850197,527602,471322,15,1
1,NewOrder,1763850197,582647,632984,11,1
2,Payment,1763850197,632053,429034,46,1
1,NewOrder,1763850197,633567,674387,36,1
1,NewOrder,1763850197,682899,672706,45,1
1,NewOrder,1763850197,685401,359180,29,1
2,Payment,1763850197,732159,311139,19,1
2,Payment,1763850197,752809,509590,25,1
4,Delivery,1763850197,752871,246983,7,1
2,Payment,1763850197,783356,504268,23,1
4,Delivery,1763850197,794347,73557,30,1
2,Payment,1763850197,794446,589702,12,1
1,NewOrder,1763850197,794561,297074,1,1
2,Payment,1763850197,796123,315866,16,1
2,Payment,1763850197,817863,225526,8,1
1,NewOrder,1763850197,823903,713533,17,1
1,NewOrder,1763850197,826967,803000,2,1
2,Payment,1763850197,826986,388907,34,1
2,Payment,1763850197,826992,634544,35,1
1,NewOrder,1763850197,826992,411370,13,1
1,NewOrder,1763850197,827060,320798,21,1
2,Payment,1763850197,827166,251282,43,1
2,Payment,1763850197,827226,528170,26,1
1,NewOrder,1763850197,840254,375588,49,1
2,Payment,1763850197,847744,259522,44,1
2,Payment,1763850197,867945,402164,30,1
2,Payment,1763850197,888595,582592,27,1
3,OrderStatus,1763850197,905046,39580,9,1
1,NewOrder,1763850197,909500,182114,10,1
1,NewOrder,1763850197,909536,446440,18,1
1,NewOrder,1763850197,911327,444123,47,1
2,Payment,1763850197,928225,380458,31,1
1,NewOrder,1763850197,931746,658060,22,1
2,Payment,1763850197,944698,148074,9,1
1,NewOrder,1763850197,961185,456943,6,1
1,NewOrder,1763850197,975730,656071,14,1
1,NewOrder,1763850197,981162,494977,32,1
1,NewOrder,1763850197,998963,543218,15,1
5,StockLevel,1763850197,998972,434991,48,1
4,Delivery,1763850197,999521,92414,40,1
1,NewOrder,1763850197,999872,513274,7,1
1,NewOrder,1763850198,000119,355144,41,1
5,StockLevel,1763850198,001820,553547,5,1
1,NewOrder,1763850198,032294,229633,42,1
2,Payment,1763850198,033077,522469,39,1
1,NewOrder,1763850198,043342,244103,19,1
3,OrderStatus,1763850198,043432,83383,8,1
5,StockLevel,1763850198,044627,289016,29,1
2,Payment,1763850198,061126,416772,46,1
2,Payment,1763850198,078488,609727,4,1
2,Payment,1763850198,078518,435756,43,1
4,Delivery,1763850198,090695,582544,38,1
1,NewOrder,1763850198,091704,480063,10,1
4,Delivery,1763850198,091729,326579,1,1
1,NewOrder,1763850198,091964,254100,40,1
1,NewOrder,1763850198,092818,339780,9,1
1,NewOrder,1763850198,107343,524458,44,1
1,NewOrder,1763850198,112033,330005,16,1
2,Payment,1763850198,126863,435159,8,1
1,NewOrder,1763850198,142873,412217,33,1
1,NewOrder,1763850198,147898,455053,21,1
1,NewOrder,1763850198,156254,429615,24,1
1,NewOrder,1763850198,190297,445557,28,1
2,Payment,1763850198,196807,521946,3,1
1,NewOrder,1763850198,215747,392786,11,1
1,NewOrder,1763850198,215863,392149,49,1
1,NewOrder,1763850198,215911,1012259,34,1
1,NewOrder,1763850198,225298,338546,20,1
2,Payment,1763850198,238403,491393,13,1
1,NewOrder,1763850198,261972,356188,42,1
2,Payment,1763850198,262427,411382,25,1
4,Delivery,1763850198,262427,535413,37,1
1,NewOrder,1763850198,270153,292976,30,1
2,Payment,1763850198,287494,348359,19,1
1,NewOrder,1763850198,287703,348150,23,1
2,Payment,1763850198,308012,328126,36,1
2,Payment,1763850198,308744,967088,31,1
4,Delivery,1763850198,333729,660438,29,1
1,NewOrder,1763850198,346106,306173,40,1
4,Delivery,1763850198,355302,194096,41,1
2,Payment,1763850198,355427,391398,26,1
2,Payment,1763850198,355450,409657,0,1
2,Payment,1763850198,355472,305366,47,1
2,Payment,1763850198,355619,369793,45,1
4,Delivery,1763850198,356000,369080,18,1
3,OrderStatus,1763850198,384190,94521,12,1
4,Delivery,1763850198,418320,171281,1,1
1,NewOrder,1763850198,419096,195364,6,1
2,Payment,1763850198,432636,211638,9,1
2,Payment,1763850198,434003,362583,48,1
1,NewOrder,1763850198,442304,497646,16,1
1,NewOrder,1763850198,461577,300534,35,1
1,NewOrder,1763850198,471225,599072,27,1
1,NewOrder,1763850198,476205,957068,32,1
5,StockLevel,1763850198,477941,343639,46,1
2,Payment,1763850198,478739,285090,12,1
2,Payment,1763850198,513183,173319,7,1
2,Payment,1763850198,514303,219250,43,1
2,Payment,1763850198,537476,443007,17,1
1,NewOrder,1763850198,543144,402236,15,1
1,NewOrder,1763850198,549460,249249,41,1
4,Delivery,1763850198,555142,190910,33,1
1,NewOrder,1763850198,555393,198988,5,1
2,Payment,1763850198,555599,284818,39,1
5,StockLevel,1763850198,562060,308135,8,1
2,Payment,1763850198,563168,1013960,30,1
2,Payment,1763850198,563870,148875,20,1
1,NewOrder,1763850198,571813,354603,10,1
4,Delivery,1763850198,585910,516924,24,1
2,Payment,1763850198,589638,304839,1,1
2,Payment,1763850198,589833,157890,22,1
2,Payment,1763850198,602993,183916,21,1
1,NewOrder,1763850198,608068,350354,49,1
2,Payment,1763850198,608577,458314,11,1
3,OrderStatus,1763850198,614514,45115,6,1
2,Payment,1763850198,618212,427184,42,1
1,NewOrder,1763850198,630035,372181,2,1
2,Payment,1763850198,631839,436615,44,1
1,NewOrder,1763850198,631839,239529,14,1
4,Delivery,1763850198,635894,514925,28,1
2,Payment,1763850198,635894,484133,23,1
2,Payment,1763850198,635896,372890,19,1
1,NewOrder,1763850198,636154,519288,36,1
1,NewOrder,1763850198,644307,304976,9,1
1,NewOrder,1763850198,652307,278249,40,1
1,NewOrder,1763850198,659716,201327,6,1
1,NewOrder,1763850198,660884,250461,47,1
4,Delivery,1763850198,673290,413497,38,1
1,NewOrder,1763850198,673854,467608,25,1
2,Payment,1763850198,686549,355473,7,1
1,NewOrder,1763850198,688318,745371,4,1
1,NewOrder,1763850198,712821,721036,20,1
1,NewOrder,1763850198,718822,311567,3,1
2,Payment,1763850198,725127,342714,18,1
4,Delivery,1763850198,725442,77062,45,1
1,NewOrder,1763850198,729927,185542,13,1
2,Payment,1763850198,733596,378047,43,1
2,Payment,1763850198,746125,884798,33,1
1,NewOrder,1763850198,746867,351453,26,1
2,Payment,1763850198,747753,822046,22,1
2,Payment,1763850198,754434,374364,5,1
1,NewOrder,1763850198,762166,473041,35,1
4,Delivery,1763850198,763913,334591,12,1
1,NewOrder,1763850198,765145,301619,0,1
3,OrderStatus,1763850198,786952,75560,21,1
5,StockLevel,1763850198,796762,32993,48,1
1,NewOrder,1763850198,797869,232261,37,1
1,NewOrder,1763850198,798734,630316,41,1
1,NewOrder,1763850198,802541,147261,45,1
1,NewOrder,1763850198,822219,425681,46,1
2,Payment,1763850198,829806,191106,48,1
1,NewOrder,1763850198,840475,216658,39,1
1,NewOrder,1763850198,861122,572627,6,1
1,NewOrder,1763850198,862560,569725,21,1
4,Delivery,1763850198,870239,383343,8,1
1,NewOrder,1763850198,871403,327669,14,1
2,Payment,1763850198,894521,659527,1,1
1,NewOrder,1763850198,911393,287454,47,1
1,NewOrder,1763850198,915522,327520,13,1
1,NewOrder,1763850198,926513,283044,10,1
2,Payment,1763850198,930588,544278,40,1
1,NewOrder,1763850198,940022,275286,16,1
1,NewOrder,1763850198,945465,329473,15,1
2,Payment,1763850198,949321,532326,9,1
1,NewOrder,1763850198,949872,258545,45,1
1,NewOrder,1763850198,958505,171528,49,1
1,NewOrder,1763850198,980557,448494,17,1
1,NewOrder,1763850198,994230,99570,29,1
3,OrderStatus,1763850199,002267,47154,2,1
1,NewOrder,1763850199,008828,423510,19,1
1,NewOrder,1763850199,020942,408109,48,1
1,NewOrder,1763850199,030182,188712,37,1
2,Payment,1763850199,030403,598345,3,1
2,Payment,1763850199,042062,511798,7,1
1,NewOrder,1763850199,045440,388044,42,1
1,NewOrder,1763850199,049516,769737,2,1
2,Payment,1763850199,057181,203519,39,1
1,NewOrder,1763850199,066844,697711,0,1
2,Payment,1763850199,066925,208213,11,1
2,Payment,1763850199,067875,476467,18,1
1,NewOrder,1763850199,068486,365503,44,1
2,Payment,1763850199,070328,92084,27,1
2,Payment,1763850199,086842,344883,38,1
3,OrderStatus,1763850199,093839,28291,29,1
2,Payment,1763850199,098384,92958,26,1
1,NewOrder,1763850199,098543,335918,12,1
5,StockLevel,1763850199,102873,349001,24,1
1,NewOrder,1763850199,111717,474711,43,1
1,NewOrder,1763850199,120071,664010,23,1
2,Payment,1763850199,122174,138252,29,1
2,Payment,1763850199,128840,499884,5,1
1,NewOrder,1763850199,130081,301938,49,1
2,Payment,1763850199,141506,293295,25,1
1,NewOrder,1763850199,151203,510006,28,1
2,Payment,1763850199,155489,312326,36,1
2,Payment,1763850199,162530,298849,27,1
1,NewOrder,1763850199,191397,559718,26,1
1,NewOrder,1763850199,198892,234737,47,1
1,NewOrder,1763850199,199098,232893,14,1
2,Payment,1763850199,208489,323949,45,1
1,NewOrder,1763850199,209599,223675,10,1
2,Payment,1763850199,215349,401412,16,1
2,Payment,1763850199,219125,348379,37,1
2,Payment,1763850199,228246,516695,34,1
1,NewOrder,1763850199,235251,547851,35,1
3,OrderStatus,1763850199,243087,15486,13,1
2,Payment,1763850199,247944,321861,46,1
1,NewOrder,1763850199,253645,578690,8,1
1,NewOrder,1763850199,258643,175406,13,1
4,Delivery,1763850199,260466,173338,29,1
1,NewOrder,1763850199,260724,547571,39,1
3,OrderStatus,1763850199,274982,31041,15,1
3,OrderStatus,1763850199,275168,31441,11,1
2,Payment,1763850199,275857,555599,31,1
1,NewOrder,1763850199,306063,455322,15,1
1,NewOrder,1763850199,306670,125635,11,1
1,NewOrder,1763850199,429127,281890,48,1
2,Payment,1763850199,429127,253476,41,1
1,NewOrder,1763850199,429127,424782,17,1
2,Payment,1763850199,432016,89358,14,1
4,Delivery,1763850199,432061,468685,49,1
2,Payment,1763850199,432305,399419,21,1
3,OrderStatus,1763850199,432334,33604,11,1
2,Payment,1763850199,432370,488828,19,1
1,NewOrder,1763850199,432718,460010,38,1
1,NewOrder,1763850199,433302,581569,32,1
1,NewOrder,1763850199,433305,478114,10,1
2,Payment,1763850199,433500,297694,42,1
2,Payment,1763850199,433687,681093,47,1
2,Payment,1763850199,433707,466744,4,1
1,NewOrder,1763850199,433777,398444,6,1
1,NewOrder,1763850199,433818,272101,29,1
4,Delivery,1763850199,433879,102625,20,1
1,NewOrder,1763850199,434015,225792,44,1
2,Payment,1763850199,434061,535761,13,1
1,NewOrder,1763850199,434490,309707,12,1
1,NewOrder,1763850199,434825,292081,25,1
2,Payment,1763850199,451963,469757,24,1
2,Payment,1763850199,461417,343445,27,1
2,Payment,1763850199,466016,548303,11,1
2,Payment,1763850199,467852,463697,36,1
1,NewOrder,1763850199,474908,446666,40,1
2,Payment,1763850199,481719,420795,9,1
1,NewOrder,1763850199,521411,696032,14,1
1,NewOrder,1763850199,532513,553123,45,1
2,Payment,1763850199,536598,422433,20,1
2,Payment,1763850199,544385,414419,18,1
1,NewOrder,1763850199,553902,254616,7,1
1,NewOrder,1763850199,554068,278267,1,1
2,Payment,1763850199,567555,436792,37,1
1,NewOrder,1763850199,569843,682049,22,1
1,NewOrder,1763850199,569844,668968,46,1
1,NewOrder,1763850199,577167,359606,30,1
2,Payment,1763850199,586532,366319,43,1
2,Payment,1763850199,616809,378591,16,1
2,Payment,1763850199,628765,308724,5,1
1,NewOrder,1763850199,628766,553974,3,1
2,Payment,1763850199,630963,467726,33,1
2,Payment,1763850199,659853,336770,44,1
2,Payment,1763850199,661246,172545,28,1
1,NewOrder,1763850199,682641,201808,41,1
1,NewOrder,1763850199,705959,324802,29,1
4,Delivery,1763850199,711057,433580,48,1
2,Payment,1763850199,726947,450679,25,1
1,NewOrder,1763850199,731238,485451,42,1
2,Payment,1763850199,744236,541930,12,1
1,NewOrder,1763850199,744974,239077,34,1
2,Payment,1763850199,751385,482904,26,1
2,Payment,1763850199,761474,305308,15,1
2,Payment,1763850199,764597,499711,0,1
2,Payment,1763850199,783145,309039,35,1
2,Payment,1763850199,784120,514082,23,1
1,NewOrder,1763850199,804906,178785,27,1
2,Payment,1763850199,808335,430169,39,1
1,NewOrder,1763850199,808545,367625,7,1
2,Payment,1763850199,819500,505467,2,1
2,Payment,1763850199,831500,385077,31,1
1,NewOrder,1763850199,831777,321623,21,1
5,StockLevel,1763850199,832240,40258,6,1
1,NewOrder,1763850199,832361,249408,8,1
2,Payment,1763850199,832396,526806,1,1
1,NewOrder,1763850199,833830,540675,28,1
2,Payment,1763850199,853950,362494,17,1
1,NewOrder,1763850199,872538,292759,6,1
2,Payment,1763850199,884489,362225,41,1
1,NewOrder,1763850199,892770,444028,38,1
1,NewOrder,1763850199,900497,640953,4,1
2,Payment,1763850199,900774,411279,49,1
2,Payment,1763850199,902620,296605,9,1
2,Payment,1763850199,911463,432228,10,1
2,Payment,1763850199,921232,380236,19,1
1,NewOrder,1763850199,921590,295205,40,1
3,OrderStatus,1763850199,921767,38137,24,1
1,NewOrder,1763850199,931607,405110,36,1
1,NewOrder,1763850199,936822,369361,30,1
1,NewOrder,1763850199,937515,363789,5,1
2,Payment,1763850199,952892,371923,43,1
1,NewOrder,1763850199,958841,552369,18,1
5,StockLevel,1763850199,959054,233928,20,1
1,NewOrder,1763850199,959967,450098,24,1
1,NewOrder,1763850199,969865,246819,13,1
2,Payment,1763850199,983728,445437,27,1
1,NewOrder,1763850199,984074,358539,34,1
2,Payment,1763850199,995457,534728,16,1
5,StockLevel,1763850199,996713,341725,44,1
1,NewOrder,1763850200,004386,370116,37,1
1,NewOrder,1763850200,014365,483377,11,1
2,Payment,1763850200,014902,380648,32,1
2,Payment,1763850200,030803,443983,29,1
1,NewOrder,1763850200,066825,359616,15,1
1,NewOrder,1763850200,081812,293033,8,1
2,Payment,1763850200,085724,245858,45,1
1,NewOrder,1763850200,092232,290725,35,1
2,Payment,1763850200,098748,375656,33,1
2,Payment,1763850200,114824,231584,47,1
2,Payment,1763850200,144697,238432,48,1
2,Payment,1763850200,153432,351854,21,1
2,Payment,1763850200,165389,345841,6,1
2,Payment,1763850200,176210,411825,7,1
1,NewOrder,1763850200,177668,143204,25,1
2,Payment,1763850200,182777,404954,3,1
2,Payment,1763850200,193023,394469,20,1
2,Payment,1763850200,199263,481449,9,1
2,Payment,1763850200,216488,371004,17,1
2,Payment,1763850200,216611,280339,31,1
1,NewOrder,1763850200,216701,253883,13,1
1,NewOrder,1763850200,216712,241439,42,1
1,NewOrder,1763850200,216813,267557,40,1
1,NewOrder,1763850200,217473,347469,14,1
2,Payment,1763850200,234335,253744,26,1
2,Payment,1763850200,238575,188776,39,1
1,NewOrder,1763850200,238847,320716,46,1
5,StockLevel,1763850200,246758,517101,41,1
1,NewOrder,1763850200,251952,207458,22,1
2,Payment,1763850200,264345,422707,0,1
2,Payment,1763850200,286248,394464,12,1
2,Payment,1763850200,298244,340193,23,1
2,Payment,1763850200,301346,446770,5,1
1,NewOrder,1763850200,301501,400010,19,1
5,StockLevel,1763850200,306250,650941,30,1
4,Delivery,1763850200,312094,275388,49,1
2,Payment,1763850200,320915,236787,25,1
1,NewOrder,1763850200,324863,172179,43,1
3,OrderStatus,1763850200,324995,63209,2,1
2,Payment,1763850200,331614,260265,45,1
1,NewOrder,1763850200,336811,220673,38,1
5,StockLevel,1763850200,336884,650418,36,1
2,Payment,1763850200,338471,269853,44,1
2,Payment,1763850200,342688,207410,34,1
2,Payment,1763850200,343761,379200,10,1
2,Payment,1763850200,346445,334267,47,1
1,NewOrder,1763850200,359259,398577,1,1
2,Payment,1763850200,374580,288348,28,1
2,Payment,1763850200,374581,288022,37,1
2,Payment,1763850200,374868,423643,8,1
1,NewOrder,1763850200,382989,178859,35,1
1,NewOrder,1763850200,383158,441703,48,1
4,Delivery,1763850200,388244,303355,2,1
1,NewOrder,1763850200,395620,277110,32,1
1,NewOrder,1763850200,410103,385245,24,1
2,Payment,1763850200,426476,448174,15,1
1,NewOrder,1763850200,427389,392223,39,1
1,NewOrder,1763850200,429203,404686,27,1
2,Payment,1763850200,458195,228857,42,1
2,Payment,1763850200,459445,415180,22,1
2,Payment,1763850200,470621,341911,13,1
1,NewOrder,1763850200,474486,151798,33,1
3,OrderStatus,1763850200,474814,78594,29,1
2,Payment,1763850200,484410,302598,40,1
3,OrderStatus,1763850200,488122,41977,26,1
1,NewOrder,1763850200,496993,166100,31,1
2,Payment,1763850200,497062,377896,43,1
2,Payment,1763850200,497770,442524,11,1
1,NewOrder,1763850200,505353,289983,21,1
1,NewOrder,1763850200,511246,261959,18,1
2,Payment,1763850200,511246,364451,6,1
1,NewOrder,1763850200,530131,282380,26,1
2,Payment,1763850200,530192,365549,16,1
2,Payment,1763850200,541509,359431,4,1
1,NewOrder,1763850200,550141,187869,34,1
3,OrderStatus,1763850200,553447,40180,29,1
2,Payment,1763850200,557522,293722,38,1
3,OrderStatus,1763850200,557729,5857,25,1
2,Payment,1763850200,560219,387404,46,1
1,NewOrder,1763850200,561879,213949,35,1
2,Payment,1763850200,563626,310995,25,1
2,Payment,1763850200,565365,439760,14,1
2,Payment,1763850200,587534,337230,20,1
1,NewOrder,1763850200,587535,506677,17,1
2,Payment,1763850200,587535,451765,49,1
1,NewOrder,1763850200,587754,286947,3,1
1,NewOrder,1763850200,588054,432721,7,1
2,Payment,1763850200,591925,488686,45,1
3,OrderStatus,1763850200,593682,150436,29,1
1,NewOrder,1763850200,608365,497391,44,1
1,NewOrder,1763850200,626324,248344,33,1
1,NewOrder,1763850200,638482,463209,23,1
1,NewOrder,1763850200,662674,393155,37,1
4,Delivery,1763850200,662951,571348,28,1
2,Payment,1763850200,663117,244255,31,1
1,NewOrder,1763850200,672777,396066,32,1
1,NewOrder,1763850200,680757,576036,47,1
2,Payment,1763850200,680757,382619,12,1
2,Payment,1763850200,680757,487222,9,1
2,Payment,1763850200,687090,250326,0,1
1,NewOrder,1763850200,687099,373947,42,1
1,NewOrder,1763850200,691643,490118,2,1
4,Delivery,1763850200,701549,685654,19,1
1,NewOrder,1763850200,723065,603188,10,1
1,NewOrder,1763850200,738051,390058,34,1
1,NewOrder,1763850200,744158,299983,29,1
1,NewOrder,1763850200,748157,383220,5,1
1,NewOrder,1763850200,757882,351505,1,1
2,Payment,1763850200,763906,395659,41,1
5,StockLevel,1763850200,773250,481937,18,1
2,Payment,1763850200,775872,331145,35,1
2,Payment,1763850200,787056,437582,40,1
2,Payment,1763850200,795386,638320,21,1
1,NewOrder,1763850200,795387,530866,24,1
2,Payment,1763850200,798552,407629,8,1
1,NewOrder,1763850200,812544,701184,26,1
2,Payment,1763850200,812562,797229,13,1
2,Payment,1763850200,819719,344165,39,1
2,Payment,1763850200,824907,537984,48,1
2,Payment,1763850200,833924,707351,27,1
1,NewOrder,1763850200,851287,613448,38,1
1,NewOrder,1763850200,874697,658079,15,1
2,Payment,1763850200,874704,721651,25,1
1,NewOrder,1763850200,874704,231083,33,1
2,Payment,1763850200,874720,355141,3,1
1,NewOrder,1763850200,874913,169180,22,1
1,NewOrder,1763850200,874974,623479,43,1
1,NewOrder,1763850200,875715,491990,6,1
2,Payment,1763850200,895778,679709,16,1
2,Payment,1763850200,900982,356931,4,1
5,StockLevel,1763850200,907414,305599,31,1
1,NewOrder,1763850200,924807,743291,20,1
2,Payment,1763850200,937464,362886,0,1
2,Payment,1763850200,940779,770703,11,1
1,NewOrder,1763850200,947700,296701,46,1
2,Payment,1763850200,957259,211431,30,1
3,OrderStatus,1763850200,987338,61861,36,1
1,NewOrder,1763850201,005174,544720,14,1
4,Delivery,1763850201,020820,284749,7,1
1,NewOrder,1763850201,039338,278393,49,1
1,NewOrder,1763850201,044128,586306,22,1
1,NewOrder,1763850201,044180,710085,29,1
2,Payment,1763850201,049235,500654,36,1
3,OrderStatus,1763850201,056139,34743,37,1
1,NewOrder,1763850201,061084,488838,42,1
4,Delivery,1763850201,063421,281823,12,1
1,NewOrder,1763850201,068927,297549,32,1
1,NewOrder,1763850201,080650,515766,45,1
2,Payment,1763850201,090920,511852,37,1
2,Payment,1763850201,094257,537269,17,1
2,Payment,1763850201,101735,791079,23,1
1,NewOrder,1763850201,105810,222939,33,1
2,Payment,1763850201,105810,502614,44,1
1,NewOrder,1763850201,107077,382224,35,1
1,NewOrder,1763850201,109461,527128,1,1
2,Payment,1763850201,128151,305891,34,1
1,NewOrder,1763850201,131420,391312,5,1
1,NewOrder,1763850201,159730,330118,41,1
1,NewOrder,1763850201,163925,690433,39,1
1,NewOrder,1763850201,168023,298906,9,1
1,NewOrder,1763850201,168730,486288,30,1
3,OrderStatus,1763850201,181810,38424,2,1
1,NewOrder,1763850201,206270,103012,8,1
1,NewOrder,1763850201,213075,403383,31,1
1,NewOrder,1763850201,220277,373688,2,1
2,Payment,1763850201,224743,438460,40,1
2,Payment,1763850201,229902,435595,3,1
1,NewOrder,1763850201,234338,669029,28,1
3,OrderStatus,1763850201,244444,38121,46,1
2,Payment,1763850201,255230,420802,18,1
1,NewOrder,1763850201,256855,430290,47,1
4,Delivery,1763850201,257971,578583,4,1
1,NewOrder,1763850201,282609,259935,46,1
2,Payment,1763850201,300405,519386,0,1
1,NewOrder,1763850201,305611,191990,7,1
2,Payment,1763850201,309320,300800,8,1
2,Payment,1763850201,317774,473963,49,1
1,NewOrder,1763850201,326292,512004,24,1
4,Delivery,1763850201,326292,105579,10,1
2,Payment,1763850201,328790,352324,33,1
1,NewOrder,1763850201,345293,518590,12,1
1,NewOrder,1763850201,362963,604140,48,1
1,NewOrder,1763850201,366518,246541,32,1
1,NewOrder,1763850201,367738,568274,6,1
2,Payment,1763850201,387261,365308,19,1
1,NewOrder,1763850201,431958,422590,10,1
1,NewOrder,1763850201,433750,626385,21,1
2,Payment,1763850201,434069,291271,34,1
1,NewOrder,1763850201,464768,389849,38,1
2,Payment,1763850201,466970,556978,9,1
5,StockLevel,1763850201,489340,229619,35,1
1,NewOrder,1763850201,489878,365436,41,1
2,Payment,1763850201,498301,550860,7,1
1,NewOrder,1763850201,498482,356144,43,1
2,Payment,1763850201,513770,503366,26,1
1,NewOrder,1763850201,522773,311339,5,1
2,Payment,1763850201,532816,272354,15,1
2,Payment,1763850201,541322,529619,27,1
1,NewOrder,1763850201,542578,445760,46,1
2,Payment,1763850201,549928,426075,14,1
1,NewOrder,1763850201,549931,304521,36,1
2,Payment,1763850201,549932,423179,42,1
2,Payment,1763850201,575530,270022,16,1
4,Delivery,1763850201,594014,511987,2,1
2,Payment,1763850201,596392,496797,25,1
2,Payment,1763850201,596443,470850,45,1
4,Delivery,1763850201,602816,464482,37,1
1,NewOrder,1763850201,608546,255490,44,1
1,NewOrder,1763850201,609882,334472,13,1
1,NewOrder,1763850201,610147,574155,8,1
2,Payment,1763850201,613152,212070,32,1
1,NewOrder,1763850201,616499,327577,31,1
2,Payment,1763850201,630633,462589,22,1
2,Payment,1763850201,631581,320858,17,1
4,Delivery,1763850201,636632,553198,1,1
2,Payment,1763850201,655061,438381,30,1
2,Payment,1763850201,663252,390169,40,1
5,StockLevel,1763850201,665541,151470,3,1
1,NewOrder,1763850201,668141,360907,20,1
1,NewOrder,1763850201,676075,444215,18,1
2,Payment,1763850201,681157,498019,33,1
2,Payment,1763850201,687186,411170,47,1
1,NewOrder,1763850201,711527,375194,11,1
1,NewOrder,1763850201,718995,379353,35,1
1,NewOrder,1763850201,725408,268907,34,1
1,NewOrder,1763850201,752609,326850,19,1
2,Payment,1763850201,754303,378631,29,1
1,NewOrder,1763850201,791780,433440,49,1
1,NewOrder,1763850201,805212,262003,15,1
2,Payment,1763850201,817053,37306,3,1
1,NewOrder,1763850201,819833,156195,0,1
2,Payment,1763850201,825265,390838,32,1
1,NewOrder,1763850201,834195,325609,5,1
2,Payment,1763850201,836589,216876,4,1
1,NewOrder,1763850201,838533,214877,24,1
1,NewOrder,1763850201,845594,233867,16,1
4,Delivery,1763850201,854401,438934,3,1
1,NewOrder,1763850201,854461,118463,39,1
1,NewOrder,1763850201,854470,283055,36,1
1,NewOrder,1763850201,854602,199222,10,1
1,NewOrder,1763850201,854634,216306,38,1
1,NewOrder,1763850201,854636,411770,43,1
2,Payment,1763850201,855339,237948,41,1
1,NewOrder,1763850201,863921,280523,12,1
1,NewOrder,1763850201,864056,352191,44,1
1,NewOrder,1763850201,892855,368703,23,1
2,Payment,1763850201,903413,251612,28,1
2,Payment,1763850201,936056,266239,6,1
2,Payment,1763850201,944124,301749,31,1
1,NewOrder,1763850201,944382,166837,13,1
5,StockLevel,1763850201,953293,809928,17,1
3,OrderStatus,1763850201,967180,77656,48,1
1,NewOrder,1763850201,973151,252099,42,1
2,Payment,1763850201,973301,223757,39,1
2,Payment,1763850201,976046,234905,14,1
1,NewOrder,1763850201,976047,208255,0,1
2,Payment,1763850201,988394,257522,46,1
5,StockLevel,1763850201,994357,273878,34,1
2,Payment,1763850202,017180,172875,26,1
1,NewOrder,1763850202,024034,144747,9,1
2,Payment,1763850202,029094,248858,20,1
2,Payment,1763850202,044898,269725,48,1
1,NewOrder,1763850202,049250,285809,7,1
2,Payment,1763850202,053491,162656,4,1
2,Payment,1763850202,053491,260554,40,1
2,Payment,1763850202,053491,273515,24,1
1,NewOrder,1763850202,053916,234360,10,1
