Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,2,600,4,376,3,144,3,949,4,243,4,649,5,238,6,467,6,467,6,467,0,229
5,1,200,3,209,1,706,2,998,3,550,3,668,4,131,4,131,4,131,4,131,0,312
10,2,600,3,360,1,632,3,464,3,512,3,694,3,934,4,136,4,136,4,136,0,298
15,2,400,3,028,1,704,2,469,3,423,3,637,3,704,4,332,4,332,4,332,0,330
20,1,200,3,538,3,161,3,386,3,600,3,717,3,860,3,860,3,860,3,860,0,283
25,4,400,3,198,1,684,2,506,3,434,3,568,3,967,4,162,4,436,4,436,0,313
30,2,400,3,555,1,435,3,308,3,505,4,081,5,152,6,367,6,367,6,367,0,281
35,3,400,2,973,1,614,2,462,3,308,3,377,3,505,4,094,4,094,4,094,0,336
40,2,000,3,408,1,807,3,267,3,367,3,740,5,172,5,172,5,172,5,172,0,293
45,3,400,3,373,1,814,2,934,3,495,3,786,4,161,4,224,4,224,4,224,0,297
50,2,600,3,382,2,651,2,860,3,464,3,844,4,074,4,487,4,487,4,487,0,296
55,1,800,3,436,2,516,2,855,3,704,3,923,4,097,4,097,4,097,4,097,0,291
