Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,2,800,4,118,3,157,3,325,3,902,4,483,4,882,7,143,7,143,7,143,0,243
5,2,000,3,239,2,847,3,089,3,243,3,336,3,588,3,588,3,588,3,588,0,309
10,1,400,3,454,2,562,3,009,3,300,3,976,4,394,4,394,4,394,4,394,0,289
15,1,600,3,067,2,617,2,872,3,136,3,276,3,442,3,442,3,442,3,442,0,326
20,1,800,3,016,1,773,2,836,3,053,3,166,4,201,4,201,4,201,4,201,0,332
25,3,000,2,889,2,322,2,657,2,818,3,143,3,353,3,538,3,538,3,538,0,346
30,2,400,3,141,1,226,2,713,2,958,3,590,3,675,6,160,6,160,6,160,0,318
35,2,600,2,512,1,213,2,455,2,843,2,954,2,969,3,348,3,348,3,348,0,398
40,1,200,2,983,1,777,2,665,3,000,3,056,4,405,4,405,4,405,4,405,0,335
45,2,800,2,849,2,160,2,709,2,842,3,024,3,154,3,642,3,642,3,642,0,351
50,2,200,2,900,1,441,2,314,2,696,3,045,4,124,5,783,5,783,5,783,0,345
55,2,400,2,825,2,232,2,503,2,776,3,245,3,245,3,702,3,702,3,702,0,354
