Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1763696896,359027,214046,1,1
2,Payment,1763696896,366608,305068,2,1
2,Payment,1763696896,380158,321811,7,1
1,NewOrder,1763696896,382973,162429,0,1
2,Payment,1763696896,406659,321328,4,1
1,NewOrder,1763696896,429446,142099,9,1
1,NewOrder,1763696896,452155,381351,8,1
5,StockLevel,1763696896,545472,28966,0,1
1,NewOrder,1763696896,571670,254487,9,1
1,NewOrder,1763696896,573144,305005,1,1
1,NewOrder,1763696896,574490,300865,0,1
2,Payment,1763696896,590165,318647,6,1
1,NewOrder,1763696896,618357,203847,3,1
1,NewOrder,1763696896,646037,229318,5,1
1,NewOrder,1763696896,671767,163034,2,1
2,Payment,1763696896,702049,231882,7,1
1,NewOrder,1763696896,728081,330138,4,1
2,Payment,1763696896,822269,311704,3,1
2,Payment,1763696896,826215,336153,9,1
2,Payment,1763696896,833600,351932,8,1
1,NewOrder,1763696896,834856,229758,2,1
1,NewOrder,1763696896,875427,231110,5,1
2,Payment,1763696896,875427,336174,0,1
1,NewOrder,1763696896,878224,217721,1,1
2,Payment,1763696896,908890,329393,6,1
1,NewOrder,1763696896,934021,479442,7,1
2,Payment,1763696897,058292,381962,4,1
1,NewOrder,1763696897,064689,295406,2,1
5,StockLevel,1763696897,096035,10560,1,1
2,Payment,1763696897,106636,388761,5,1
2,Payment,1763696897,106643,357819,1,1
3,OrderStatus,1763696897,134048,15710,3,1
2,Payment,1763696897,149825,372980,3,1
1,NewOrder,1763696897,162424,252457,9,1
1,NewOrder,1763696897,185640,165775,8,1
1,NewOrder,1763696897,211679,160776,0,1
2,Payment,1763696897,238378,311500,6,1
5,StockLevel,1763696897,351477,13703,8,1
4,Delivery,1763696897,360178,76551,2,1
2,Payment,1763696897,365235,212739,8,1
1,NewOrder,1763696897,372531,361706,0,1
1,NewOrder,1763696897,413529,261388,7,1
2,Payment,1763696897,414945,374897,9,1
1,NewOrder,1763696897,436839,314184,2,1
1,NewOrder,1763696897,440346,325808,4,1
1,NewOrder,1763696897,464638,289241,1,1
1,NewOrder,1763696897,495473,231677,5,1
1,NewOrder,1763696897,522966,149368,3,1
1,NewOrder,1763696897,549960,188383,6,1
2,Payment,1763696897,578054,241676,8,1
1,NewOrder,1763696897,672406,325769,3,1
3,OrderStatus,1763696897,674994,20684,7,1
1,NewOrder,1763696897,695755,276490,7,1
1,NewOrder,1763696897,727217,252670,5,1
2,Payment,1763696897,734415,288718,0,1
2,Payment,1763696897,738435,313703,6,1
2,Payment,1763696897,751093,333123,2,1
5,StockLevel,1763696897,753979,12174,1,1
2,Payment,1763696897,766241,369702,4,1
2,Payment,1763696897,766242,344986,1,1
1,NewOrder,1763696897,789931,128942,9,1
2,Payment,1763696897,819825,342001,8,1
2,Payment,1763696897,918936,267089,9,1
1,NewOrder,1763696897,972318,327201,7,1
3,OrderStatus,1763696897,979958,13953,5,1
4,Delivery,1763696897,993974,159742,5,1
1,NewOrder,1763696897,998234,334682,3,1
2,Payment,1763696898,023224,342803,0,1
1,NewOrder,1763696898,052223,263049,6,1
1,NewOrder,1763696898,084292,187829,2,1
2,Payment,1763696898,111311,278629,1,1
2,Payment,1763696898,136040,277040,4,1
2,Payment,1763696898,153786,282660,5,1
1,NewOrder,1763696898,161894,178366,8,1
5,StockLevel,1763696898,186127,14603,9,1
2,Payment,1763696898,200841,262684,9,1
2,Payment,1763696898,272282,217261,2,1
1,NewOrder,1763696898,299674,356121,7,1
2,Payment,1763696898,315317,363155,6,1
2,Payment,1763696898,332971,373002,3,1
2,Payment,1763696898,340412,395697,8,1
1,NewOrder,1763696898,366084,211459,0,1
3,OrderStatus,1763696898,389999,14261,1,1
2,Payment,1763696898,404317,360228,1,1
3,OrderStatus,1763696898,413144,15240,4,1
2,Payment,1763696898,428447,360641,4,1
3,OrderStatus,1763696898,436613,13407,5,1
2,Payment,1763696898,450133,370914,5,1
1,NewOrder,1763696898,463624,167091,9,1
5,StockLevel,1763696898,489623,15727,2,1
2,Payment,1763696898,505389,345828,2,1
1,NewOrder,1763696898,577617,558554,0,1
1,NewOrder,1763696898,630752,373316,9,1
2,Payment,1763696898,655840,521458,7,1
2,Payment,1763696898,678522,523342,6,1
2,Payment,1763696898,706020,523678,3,1
4,Delivery,1763696898,736163,264651,8,1
1,NewOrder,1763696898,764627,383613,1,1
1,NewOrder,1763696898,789142,216789,4,1
1,NewOrder,1763696898,821090,206005,5,1
2,Payment,1763696898,851263,402238,2,1
1,NewOrder,1763696899,000856,336645,8,1
1,NewOrder,1763696899,004114,402187,9,1
2,Payment,1763696899,006022,423764,4,1
1,NewOrder,1763696899,027137,327757,5,1
2,Payment,1763696899,136216,317647,0,1
4,Delivery,1763696899,148281,55593,1,1
4,Delivery,1763696899,177344,215473,7,1
1,NewOrder,1763696899,201897,196231,6,1
2,Payment,1763696899,203920,273615,1,1
1,NewOrder,1763696899,229749,177763,3,1
2,Payment,1763696899,253556,249070,2,1
3,OrderStatus,1763696899,337540,13588,8,1
2,Payment,1763696899,351171,176557,8,1
1,NewOrder,1763696899,354940,267923,5,1
1,NewOrder,1763696899,392860,267391,7,1
1,NewOrder,1763696899,398172,307098,6,1
1,NewOrder,1763696899,406343,300966,9,1
1,NewOrder,1763696899,407549,253648,3,1
1,NewOrder,1763696899,429827,226904,4,1
2,Payment,1763696899,453911,279799,0,1
2,Payment,1763696899,477607,281878,1,1
5,StockLevel,1763696899,502674,11767,2,1
1,NewOrder,1763696899,514482,195610,2,1
1,NewOrder,1763696899,527782,390964,8,1
1,NewOrder,1763696899,622903,256895,5,1
1,NewOrder,1763696899,656775,201496,4,1
1,NewOrder,1763696899,660297,200345,7,1
2,Payment,1763696899,661231,289922,3,1
5,StockLevel,1763696899,705316,10626,6,1
1,NewOrder,1763696899,707346,153394,9,1
1,NewOrder,1763696899,710131,213570,2,1
1,NewOrder,1763696899,715982,153356,6,1
2,Payment,1763696899,733764,243484,0,1
1,NewOrder,1763696899,759540,339957,1,1
5,StockLevel,1763696899,858314,15542,4,1
1,NewOrder,1763696899,860683,240606,7,1
1,NewOrder,1763696899,860765,223759,9,1
1,NewOrder,1763696899,869385,205102,6,1
2,Payment,1763696899,873914,293345,4,1
1,NewOrder,1763696899,879840,261503,5,1
1,NewOrder,1763696899,918792,196901,8,1
2,Payment,1763696899,923757,282031,2,1
1,NewOrder,1763696899,951214,111721,3,1
1,NewOrder,1763696899,977287,402517,0,1
1,NewOrder,1763696900,062983,333997,3,1
1,NewOrder,1763696900,074533,260711,6,1
1,NewOrder,1763696900,084585,226450,9,1
2,Payment,1763696900,099543,325528,1,1
1,NewOrder,1763696900,101330,211637,7,1
1,NewOrder,1763696900,115737,249541,8,1
1,NewOrder,1763696900,141388,217659,5,1
1,NewOrder,1763696900,167311,173714,4,1
1,NewOrder,1763696900,205838,459585,2,1
1,NewOrder,1763696900,311108,305629,9,1
1,NewOrder,1763696900,313010,281103,7,1
4,Delivery,1763696900,335290,179356,6,1
1,NewOrder,1763696900,341074,257220,4,1
2,Payment,1763696900,359088,348377,5,1
3,OrderStatus,1763696900,365323,12961,8,1
2,Payment,1763696900,378326,356857,8,1
1,NewOrder,1763696900,379847,301450,0,1
2,Payment,1763696900,397029,364864,3,1
1,NewOrder,1763696900,425109,482681,1,1
2,Payment,1763696900,514695,429391,6,1
1,NewOrder,1763696900,594159,318216,7,1
1,NewOrder,1763696900,598341,320558,4,1
1,NewOrder,1763696900,616783,273529,9,1
4,Delivery,1763696900,665469,77061,2,1
1,NewOrder,1763696900,681338,196177,0,1
2,Payment,1763696900,707596,261122,5,1
2,Payment,1763696900,735236,265270,8,1
2,Payment,1763696900,742597,289339,2,1
1,NewOrder,1763696900,761954,455774,3,1
2,Payment,1763696900,877560,427814,0,1
4,Delivery,1763696900,890357,237414,9,1
1,NewOrder,1763696900,907834,367969,1,1
1,NewOrder,1763696900,912419,256072,7,1
2,Payment,1763696900,918941,417158,4,1
2,Payment,1763696900,944128,414900,6,1
3,OrderStatus,1763696900,968772,17656,5,1
1,NewOrder,1763696900,986471,266672,5,1
2,Payment,1763696901,000549,381644,8,1
1,NewOrder,1763696901,031990,495529,2,1
1,NewOrder,1763696901,127812,381657,9,1
2,Payment,1763696901,168534,384125,7,1
2,Payment,1763696901,217772,360449,3,1
2,Payment,1763696901,253189,355950,5,1
2,Payment,1763696901,275855,357523,1,1
1,NewOrder,1763696901,305422,206482,0,1
2,Payment,1763696901,336161,320038,4,1
1,NewOrder,1763696901,359091,127260,6,1
1,NewOrder,1763696901,382253,410741,8,1
1,NewOrder,1763696901,486394,321250,6,1
4,Delivery,1763696901,509514,242084,9,1
1,NewOrder,1763696901,511952,368240,0,1
1,NewOrder,1763696901,527583,344951,2,1
1,NewOrder,1763696901,552708,221759,7,1
3,OrderStatus,1763696901,578276,18108,3,1
1,NewOrder,1763696901,596424,228890,3,1
4,Delivery,1763696901,609181,292986,5,1
2,Payment,1763696901,633426,276535,1,1
2,Payment,1763696901,656246,279479,4,1
4,Delivery,1763696901,751660,385326,9,1
3,OrderStatus,1763696901,774584,14627,7,1
2,Payment,1763696901,789269,171041,7,1
2,Payment,1763696901,793028,197218,8,1
3,OrderStatus,1763696901,807685,16134,6,1
1,NewOrder,1763696901,823860,273326,6,1
1,NewOrder,1763696901,825352,460974,3,1
2,Payment,1763696901,872590,441059,2,1
5,StockLevel,1763696901,880231,12318,0,1
1,NewOrder,1763696901,892600,334593,0,1
2,Payment,1763696901,902202,439716,5,1
1,NewOrder,1763696901,910001,315840,1,1
1,NewOrder,1763696901,935772,138120,4,1
1,NewOrder,1763696901,960393,113457,7,1
2,Payment,1763696901,990300,376380,8,1
2,Payment,1763696902,073890,317668,7,1
2,Payment,1763696902,073924,343101,4,1
4,Delivery,1763696902,097231,219366,6,1
1,NewOrder,1763696902,137048,453337,9,1
2,Payment,1763696902,225884,394235,1,1
2,Payment,1763696902,227230,417598,0,1
1,NewOrder,1763696902,286373,290820,3,1
1,NewOrder,1763696902,313705,246767,2,1
1,NewOrder,1763696902,316647,211702,6,1
1,NewOrder,1763696902,341976,185302,5,1
3,OrderStatus,1763696902,366721,12176,8,1
2,Payment,1763696902,378928,295984,8,1
1,NewOrder,1763696902,391645,183511,7,1
2,Payment,1763696902,417073,282892,4,1
2,Payment,1763696902,527309,200044,5,1
2,Payment,1763696902,528380,229581,6,1
2,Payment,1763696902,560509,227990,2,1
2,Payment,1763696902,575196,249153,7,1
1,NewOrder,1763696902,577233,395682,3,1
4,Delivery,1763696902,590439,263047,9,1
1,NewOrder,1763696902,620168,342918,1,1
5,StockLevel,1763696902,644930,11278,0,1
1,NewOrder,1763696902,656247,286771,0,1
3,OrderStatus,1763696902,674947,13178,8,1
2,Payment,1763696902,688165,362528,8,1
1,NewOrder,1763696902,700004,319301,4,1
2,Payment,1763696902,727399,351111,5,1
2,Payment,1763696902,758006,347700,6,1
5,StockLevel,1763696902,788582,13701,2,1
1,NewOrder,1763696902,802327,172800,2,1
2,Payment,1763696902,824433,309436,7,1
1,NewOrder,1763696902,853524,531301,9,1
1,NewOrder,1763696902,943063,284685,0,1
1,NewOrder,1763696902,963124,328918,1,1
5,StockLevel,1763696902,972961,12899,3,1
2,Payment,1763696902,975168,565038,2,1
1,NewOrder,1763696902,985898,333775,3,1
2,Payment,1763696903,019341,547732,4,1
1,NewOrder,1763696903,050732,276602,8,1
2,Payment,1763696903,078548,522941,5,1
1,NewOrder,1763696903,105748,409196,6,1
2,Payment,1763696903,133920,492115,7,1
1,NewOrder,1763696903,227782,528286,0,1
1,NewOrder,1763696903,292083,495754,1,1
1,NewOrder,1763696903,319709,466146,3,1
1,NewOrder,1763696903,327372,464001,8,1
1,NewOrder,1763696903,384867,417044,9,1
1,NewOrder,1763696903,514986,260808,6,1
2,Payment,1763696903,540259,286674,2,1
2,Payment,1763696903,567113,290219,4,1
2,Payment,1763696903,601529,290751,5,1
1,NewOrder,1763696903,626118,367851,7,1
1,NewOrder,1763696903,756117,304601,0,1
1,NewOrder,1763696903,775833,226687,6,1
2,Payment,1763696903,785898,302351,3,1
2,Payment,1763696903,787872,332200,1,1
2,Payment,1763696903,791418,357727,8,1
2,Payment,1763696903,801950,375127,9,1
2,Payment,1763696903,826970,378948,2,1
1,NewOrder,1763696903,857375,180085,4,1
5,StockLevel,1763696903,892320,16192,5,1
2,Payment,1763696903,908559,328402,5,1
1,NewOrder,1763696903,994005,342872,7,1
2,Payment,1763696904,002548,458894,6,1
1,NewOrder,1763696904,037501,394621,4,1
2,Payment,1763696904,060767,429002,0,1
1,NewOrder,1763696904,088288,287940,3,1
2,Payment,1763696904,120114,399220,1,1
2,Payment,1763696904,149191,398117,8,1
1,NewOrder,1763696904,177118,216423,9,1
1,NewOrder,1763696904,205961,157999,2,1
1,NewOrder,1763696904,237013,414691,5,1
1,NewOrder,1763696904,336921,356193,7,1
2,Payment,1763696904,364002,376104,2,1
2,Payment,1763696904,376267,394804,3,1
5,StockLevel,1763696904,393596,11908,9,1
1,NewOrder,1763696904,405543,308800,9,1
1,NewOrder,1763696904,432156,274936,4,1
1,NewOrder,1763696904,461492,231622,6,1
1,NewOrder,1763696904,489813,182770,0,1
2,Payment,1763696904,519373,283442,1,1
2,Payment,1763696904,547374,285506,8,1
1,NewOrder,1763696904,651753,352800,5,1
2,Payment,1763696904,672640,366975,0,1
1,NewOrder,1763696904,693158,261542,6,1
2,Payment,1763696904,693158,374441,7,1
5,StockLevel,1763696904,707132,13537,4,1
1,NewOrder,1763696904,714386,207775,9,1
2,Payment,1763696904,720713,373214,4,1
2,Payment,1763696904,740150,386301,2,1
2,Payment,1763696904,771124,382829,3,1
5,StockLevel,1763696904,802877,16877,1,1
2,Payment,1763696904,819790,368673,1,1
2,Payment,1763696904,832927,387725,8,1
1,NewOrder,1763696904,922205,475158,9,1
1,NewOrder,1763696904,954750,445474,6,1
4,Delivery,1763696905,004639,164400,5,1
2,Payment,1763696905,039658,390987,0,1
2,Payment,1763696905,067642,391886,7,1
1,NewOrder,1763696905,093974,305880,4,1
2,Payment,1763696905,126502,369762,2,1
2,Payment,1763696905,154007,376289,3,1
2,Payment,1763696905,169090,391667,5,1
2,Payment,1763696905,188512,409950,1,1
1,NewOrder,1763696905,220715,465557,8,1
4,Delivery,1763696905,397430,285755,9,1
1,NewOrder,1763696905,399912,404270,4,1
2,Payment,1763696905,400262,482022,6,1
1,NewOrder,1763696905,430694,422082,0,1
1,NewOrder,1763696905,459578,284836,7,1
1,NewOrder,1763696905,496294,297130,2,1
1,NewOrder,1763696905,530345,295033,3,1
2,Payment,1763696905,560794,355936,5,1
1,NewOrder,1763696905,598498,467286,1,1
2,Payment,1763696905,683222,406624,9,1
1,NewOrder,1763696905,686389,368839,8,1
1,NewOrder,1763696905,744455,247699,7,1
2,Payment,1763696905,793465,321823,2,1
1,NewOrder,1763696905,804222,239781,4,1
1,NewOrder,1763696905,825421,232043,3,1
2,Payment,1763696905,852816,292491,0,1
2,Payment,1763696905,882323,292199,6,1
2,Payment,1763696905,916775,284688,5,1
2,Payment,1763696905,992198,231446,7,1
2,Payment,1763696906,044047,204225,4,1
1,NewOrder,1763696906,055267,360571,8,1
1,NewOrder,1763696906,057493,307544,3,1
1,NewOrder,1763696906,065815,319983,1,1
1,NewOrder,1763696906,089904,347083,9,1
2,Payment,1763696906,115327,344457,2,1
1,NewOrder,1763696906,145342,229779,0,1
5,StockLevel,1763696906,174578,11539,6,1
2,Payment,1763696906,186149,297958,6,1
1,NewOrder,1763696906,201520,187727,5,1
1,NewOrder,1763696906,223694,198170,7,1
1,NewOrder,1763696906,248320,366029,4,1
2,Payment,1763696906,365075,497859,3,1
5,StockLevel,1763696906,375161,14092,0,1
2,Payment,1763696906,385836,520530,1,1
1,NewOrder,1763696906,389286,188531,5,1
1,NewOrder,1763696906,389288,438447,0,1
1,NewOrder,1763696906,415878,181149,8,1
1,NewOrder,1763696906,421905,171528,7,1
4,Delivery,1763696906,437028,247340,9,1
2,Payment,1763696906,459830,474867,2,1
1,NewOrder,1763696906,484150,617096,6,1
2,Payment,1763696906,577852,557769,5,1
1,NewOrder,1763696906,593476,470017,7,1
2,Payment,1763696906,597069,564548,8,1
5,StockLevel,1763696906,614384,11458,4,1
1,NewOrder,1763696906,625881,395500,4,1
1,NewOrder,1763696906,684418,402651,9,1
4,Delivery,1763696906,827805,41373,0,1
3,OrderStatus,1763696906,862982,24096,3,1
1,NewOrder,1763696906,869241,153720,0,1
1,NewOrder,1763696906,887129,222844,3,1
1,NewOrder,1763696906,906407,143118,1,1
5,StockLevel,1763696906,934751,17634,2,1
2,Payment,1763696906,952431,235663,2,1
1,NewOrder,1763696907,021424,424855,4,1
2,Payment,1763696907,022999,190284,0,1
1,NewOrder,1763696907,049583,403698,1,1
2,Payment,1763696907,063539,415941,7,1
4,Delivery,1763696907,087112,230829,9,1
2,Payment,1763696907,101287,406142,6,1
2,Payment,1763696907,110015,421778,3,1
2,Payment,1763696907,135673,420992,5,1
2,Payment,1763696907,161730,418437,8,1
2,Payment,1763696907,188150,420707,2,1
2,Payment,1763696907,213327,422683,0,1
1,NewOrder,1763696907,318005,460226,9,1
1,NewOrder,1763696907,446320,286462,4,1
5,StockLevel,1763696907,453322,11605,1,1
1,NewOrder,1763696907,464966,289155,1,1
2,Payment,1763696907,479538,351673,7,1
2,Payment,1763696907,507477,350857,6,1
1,NewOrder,1763696907,531831,260103,3,1
1,NewOrder,1763696907,556710,167962,5,1
2,Payment,1763696907,580226,312123,8,1
1,NewOrder,1763696907,608906,196741,2,1
2,Payment,1763696907,636066,291579,0,1
2,Payment,1763696907,724713,235513,5,1
1,NewOrder,1763696907,732812,380138,4,1
1,NewOrder,1763696907,754161,344887,1,1
1,NewOrder,1763696907,778273,261434,9,1
2,Payment,1763696907,791972,349109,3,1
2,Payment,1763696907,805696,359808,2,1
2,Payment,1763696907,831250,362132,7,1
2,Payment,1763696907,858372,365185,6,1
1,NewOrder,1763696907,892394,157766,8,1
2,Payment,1763696907,927697,322063,0,1
1,NewOrder,1763696907,960272,406659,5,1
4,Delivery,1763696908,039743,252084,9,1
1,NewOrder,1763696908,050199,353665,8,1
2,Payment,1763696908,099091,347385,1,1
1,NewOrder,1763696908,113015,310479,4,1
2,Payment,1763696908,141175,333812,3,1
2,Payment,1763696908,165536,340823,2,1
2,Payment,1763696908,193418,345788,7,1
1,NewOrder,1763696908,223619,192141,6,1
1,NewOrder,1763696908,249795,413055,0,1
5,StockLevel,1763696908,291864,13573,9,1
2,Payment,1763696908,305479,443980,9,1
1,NewOrder,1763696908,366970,265146,5,1
2,Payment,1763696908,403902,375889,8,1
1,NewOrder,1763696908,415842,243599,6,1
1,NewOrder,1763696908,423538,293374,4,1
2,Payment,1763696908,446641,362948,1,1
2,Payment,1763696908,475033,362109,3,1
2,Payment,1763696908,506408,393773,2,1
4,Delivery,1763696908,539266,224129,7,1
2,Payment,1763696908,632160,370225,5,1
1,NewOrder,1763696908,659472,453161,6,1
2,Payment,1763696908,662882,485152,0,1
2,Payment,1763696908,716954,456669,4,1
2,Payment,1763696908,749502,450865,9,1
3,OrderStatus,1763696908,763434,16964,7,1
3,OrderStatus,1763696908,779820,16231,8,1
2,Payment,1763696908,780416,451957,7,1
1,NewOrder,1763696908,796083,326758,8,1
2,Payment,1763696908,809629,458600,1,1
2,Payment,1763696908,837189,459439,3,1
2,Payment,1763696908,900229,426990,2,1
2,Payment,1763696909,002432,354853,5,1
1,NewOrder,1763696909,112671,358189,6,1
2,Payment,1763696909,122879,416541,8,1
2,Payment,1763696909,148103,415201,0,1
2,Payment,1763696909,173674,422472,4,1
