Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13,600,413,949,57,590,335,567,422,424,537,908,562,942,581,775,598,227,598,227,0,002
5,14,000,329,822,176,557,282,031,333,123,372,980,393,612,423,764,523,678,523,678,0,003
10,14,200,356,497,171,041,295,984,366,975,394,235,429,391,492,115,565,038,565,038,0,003
15,14,400,374,930,190,284,322,063,370,225,422,683,482,022,548,769,611,000,611,000,0,003
20,15,200,360,082,185,708,306,216,364,500,410,564,437,864,496,103,510,610,510,610,0,003
25,13,800,358,579,178,018,314,322,350,637,416,908,446,983,458,064,539,278,539,278,0,003
30,14,400,352,638,240,988,321,994,360,962,395,896,412,677,427,347,460,674,460,674,0,003
35,10,800,450,959,153,270,324,096,354,820,477,499,603,594,1242,944,1267,799,1267,799,0,002
40,14,800,321,529,176,432,282,976,339,610,366,773,391,657,413,302,420,551,420,551,0,003
45,15,000,334,185,166,912,285,797,339,016,389,261,414,007,456,252,482,054,482,054,0,003
50,11,800,402,608,252,612,324,436,382,428,460,216,548,057,586,686,629,444,629,444,0,002
55,13,000,340,116,163,444,303,893,335,822,374,151,424,975,433,969,555,684,555,684,0,003
