Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1763856032,743193,2450347,79,1
1,NewOrder,1763856032,787561,6487798,42,1
2,Payment,1763856032,793706,768573,50,1
2,Payment,1763856032,793922,1232813,60,1
1,NewOrder,1763856032,802772,2420734,33,1
2,Payment,1763856032,808083,1710995,40,1
4,Delivery,1763856032,820278,4093809,28,1
1,NewOrder,1763856032,883311,3318431,1,1
2,Payment,1763856032,915978,670378,15,1
2,Payment,1763856032,974429,1205899,22,1
1,NewOrder,1763856032,980107,3461096,77,1
4,Delivery,1763856033,116752,4030486,68,1
3,OrderStatus,1763856033,168570,399043,11,1
2,Payment,1763856033,168617,1317564,62,1
1,NewOrder,1763856033,168636,7613126,29,1
2,Payment,1763856033,168637,1291109,36,1
2,Payment,1763856033,178638,1285751,32,1
2,Payment,1763856033,204436,865849,27,1
2,Payment,1763856033,236207,1222458,19,1
1,NewOrder,1763856033,405976,17293248,94,1
1,NewOrder,1763856033,406046,1427947,93,1
2,Payment,1763856033,406107,775900,86,1
3,OrderStatus,1763856033,406133,234758,45,1
2,Payment,1763856033,479413,1159983,83,1
1,NewOrder,1763856033,562146,4487642,34,1
4,Delivery,1763856033,562312,3445602,50,1
2,Payment,1763856033,567672,523001,11,1
1,NewOrder,1763856033,587825,2413867,10,1
1,NewOrder,1763856033,588008,2673517,15,1
1,NewOrder,1763856033,640966,10914211,45,1
1,NewOrder,1763856033,828306,6529854,17,1
2,Payment,1763856033,872304,663980,16,1
1,NewOrder,1763856034,011528,1425232,49,1
1,NewOrder,1763856034,025488,2851205,91,1
2,Payment,1763856034,026797,671236,60,1
3,OrderStatus,1763856034,069345,391525,3,1
1,NewOrder,1763856034,070373,5475737,27,1
2,Payment,1763856034,091082,578709,11,1
1,NewOrder,1763856034,167565,4271622,54,1
1,NewOrder,1763856034,167812,731305,63,1
5,StockLevel,1763856034,180399,1115875,22,1
2,Payment,1763856034,180819,1198304,92,1
2,Payment,1763856034,182061,951171,86,1
2,Payment,1763856034,191274,892159,57,1
1,NewOrder,1763856034,191632,5570652,47,1
2,Payment,1763856034,225225,474416,56,1
2,Payment,1763856034,449899,907983,31,1
1,NewOrder,1763856034,453507,953836,13,1
2,Payment,1763856034,459186,797110,19,1
5,StockLevel,1763856034,459208,744725,48,1
2,Payment,1763856034,459781,541216,36,1
1,NewOrder,1763856034,460923,369247,3,1
1,NewOrder,1763856034,464452,2709830,32,1
5,StockLevel,1763856034,484275,1198882,67,1
2,Payment,1763856034,484855,923264,0,1
1,NewOrder,1763856034,486265,2457118,62,1
2,Payment,1763856034,518330,614932,82,1
1,NewOrder,1763856034,519115,4693186,40,1
2,Payment,1763856034,536373,726277,90,1
2,Payment,1763856034,536507,780612,16,1
2,Payment,1763856034,639460,686937,83,1
1,NewOrder,1763856034,669759,6758316,37,1
1,NewOrder,1763856034,669802,656364,35,1
2,Payment,1763856034,669816,680080,97,1
5,StockLevel,1763856034,669826,1390760,11,1
1,NewOrder,1763856034,681596,1828986,12,1
2,Payment,1763856034,681692,755106,24,1
2,Payment,1763856034,698107,651890,60,1
2,Payment,1763856034,699695,650437,56,1
1,NewOrder,1763856034,740048,3187516,66,1
1,NewOrder,1763856034,830235,477363,3,1
1,NewOrder,1763856034,834050,2773500,93,1
2,Payment,1763856034,899168,508951,63,1
2,Payment,1763856034,984514,451996,53,1
1,NewOrder,1763856035,001057,8203557,36,1
2,Payment,1763856035,083509,266315,57,1
2,Payment,1763856035,133292,224843,86,1
1,NewOrder,1763856035,133292,3931994,82,1
1,NewOrder,1763856035,185806,1682255,65,1
2,Payment,1763856035,193601,242909,79,1
1,NewOrder,1763856035,203995,2752748,48,1
2,Payment,1763856035,217184,219543,88,1
2,Payment,1763856035,223583,213605,33,1
2,Payment,1763856035,228869,207641,78,1
4,Delivery,1763856035,236793,3556781,87,1
3,OrderStatus,1763856035,256359,53513,19,1
2,Payment,1763856035,262708,304266,90,1
1,NewOrder,1763856035,273126,1593614,84,1
1,NewOrder,1763856035,293489,1731888,70,1
2,Payment,1763856035,296604,199612,22,1
2,Payment,1763856035,307664,240181,3,1
2,Payment,1763856035,309931,218603,19,1
1,NewOrder,1763856035,317179,405224,16,1
2,Payment,1763856035,326229,215546,35,1
2,Payment,1763856035,326438,205061,83,1
1,NewOrder,1763856035,349817,2606829,73,1
1,NewOrder,1763856035,349915,1077091,57,1
2,Payment,1763856035,349933,176565,97,1
2,Payment,1763856035,350026,224903,60,1
2,Payment,1763856035,350159,128801,56,1
1,NewOrder,1763856035,357945,4904506,31,1
