Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,44,000,3818,853,16,779,375,640,2519,788,6062,395,8752,255,11434,783,17396,547,30642,910,0,000
5,49,200,1972,294,35,575,279,596,755,106,2548,953,4904,506,7055,502,19176,295,23387,748,0,001
10,59,200,1850,857,35,009,260,608,550,893,1715,142,3946,304,7918,891,18594,844,20523,937,0,001
15,48,800,3058,936,25,573,287,598,755,042,4773,019,11167,503,11862,166,14471,817,16630,367,0,000
20,15,200,3484,030,231,876,905,166,2704,558,4925,441,7901,176,10416,551,14732,966,14732,966,0,000
25,38,800,1740,098,18,937,280,495,849,762,2474,258,4533,912,5799,351,14753,087,19030,428,0,001
30,53,800,2689,643,67,246,320,403,972,855,2919,257,9306,782,10604,296,14516,425,15970,008,0,000
35,13,200,5387,142,321,172,3466,190,5241,023,6141,525,11188,086,12454,959,13256,538,13256,538,0,000
40,42,800,1987,339,25,744,415,792,956,660,2630,785,5758,541,6441,123,7672,913,8849,191,0,001
45,54,000,1409,121,43,188,352,804,948,962,1804,701,2887,465,4371,203,7762,670,8191,739,0,001
50,41,400,2423,704,95,475,792,225,2301,997,3313,240,5059,715,5811,092,7422,762,9129,125,0,000
55,96,800,950,189,18,913,371,492,646,119,1272,414,1852,551,2421,451,4756,633,5232,493,0,001
60,105,400,995,172,83,091,364,345,726,742,1241,357,1977,810,3320,552,4559,935,4945,570,0,001
65,104,600,999,785,33,966,385,031,711,584,1222,863,1870,366,2579,698,4147,892,14964,013,0,001
70,56,400,3353,884,66,513,603,719,1284,279,5829,520,9617,955,12280,202,16429,827,16680,029,0,000
75,13,000,5634,179,1558,675,4746,648,6066,982,6631,092,7721,232,9207,472,9653,310,9653,310,0,000
80,15,000,2095,839,196,230,418,308,1543,309,3926,115,4772,992,5080,915,8938,968,8938,968,0,000
85,88,800,1430,041,92,949,498,695,872,758,1667,241,3364,950,5066,775,6988,569,9282,363,0,001
90,44,000,1493,559,64,551,584,191,1243,568,2024,967,3013,098,3906,079,5242,934,6264,565,0,001
95,125,400,863,088,30,258,357,419,618,073,1003,393,1648,071,2507,731,5019,049,5538,019,0,001
100,92,200,1140,465,45,603,437,265,747,159,1348,259,2249,445,2890,368,7469,215,9265,840,0,001
105,47,800,2399,058,75,073,691,075,1564,923,3958,360,5502,106,6574,461,7598,696,8062,233,0,000
110,91,200,1164,856,32,281,422,143,640,458,1134,691,1981,709,3561,696,9938,845,11529,508,0,001
115,30,000,3767,110,305,681,2153,654,3603,322,4880,593,7011,305,7605,653,9677,650,10222,047,0,000
120,42,800,1580,424,85,881,443,692,841,480,1935,434,3985,910,5770,219,6862,871,10136,775,0,001
125,39,400,2248,618,51,661,1014,683,1944,017,3096,048,4816,318,5428,178,6571,366,7185,705,0,000
130,113,200,822,410,12,095,315,731,611,809,1050,509,1750,091,2418,106,3188,949,3862,597,0,001
135,143,600,728,328,47,380,310,285,550,945,905,957,1493,899,2137,098,3060,402,3669,702,0,001
140,130,600,764,689,59,578,348,016,558,202,908,661,1511,724,2287,962,3390,399,4619,933,0,001
145,82,400,1643,836,45,385,357,257,952,365,2366,115,3894,573,5899,506,8862,651,9633,391,0,001
150,30,000,2176,098,56,146,1170,845,2205,273,2977,411,3766,641,4220,074,5193,308,5481,934,0,000
155,123,600,846,082,10,226,354,045,637,550,1062,146,1698,061,2241,566,4116,608,6646,076,0,001
160,79,400,2381,300,55,423,433,632,849,591,2255,996,8319,667,9435,693,14037,775,15869,011,0,000
165,10,200,4520,356,1023,770,2737,773,4181,158,5545,100,7011,718,8103,240,11390,216,11390,216,0,000
170,45,000,1548,420,61,279,613,979,1155,669,2046,365,3344,806,4121,463,5876,681,8555,178,0,001
175,21,400,1431,803,139,959,902,844,1322,644,1916,984,2414,348,2702,897,4026,901,4306,911,0,001
