Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,21,200,4451,086,731,673,3292,724,4555,009,5546,556,6529,089,7415,740,11979,564,19679,358,0,000
5,24,600,4417,088,192,716,2047,827,3853,511,6218,792,8983,984,10552,641,11934,619,12078,861,0,000
10,10,800,3758,690,655,122,2080,317,3133,984,5048,728,7536,897,8021,289,9727,966,9727,966,0,000
15,23,800,2540,902,472,838,1248,789,2212,300,3563,287,4671,816,5385,233,6983,839,9714,784,0,000
20,29,200,3084,318,616,675,1373,583,2482,693,4922,916,5550,486,6003,741,9807,669,10794,232,0,000
25,13,000,2380,838,536,320,1240,262,1813,395,3006,043,4655,353,4787,216,11235,080,11235,080,0,000
30,20,200,3585,628,854,501,2534,313,3067,044,4452,829,5798,823,7731,166,11658,028,13192,136,0,000
35,11,000,2881,772,1049,862,2167,621,2768,145,3498,089,4159,673,4354,747,8399,921,8399,921,0,000
40,35,400,2538,868,682,356,1295,540,1916,441,3109,679,5960,275,6988,348,7487,755,7851,154,0,000
45,9,600,3456,142,1136,481,2730,290,3368,485,4398,468,5088,352,5567,896,6362,711,6362,711,0,000
50,33,800,1507,505,515,137,1113,088,1387,191,1724,458,2251,220,2435,123,5527,318,5613,951,0,001
55,38,200,1526,359,570,437,1076,192,1401,687,1807,229,2176,691,2424,923,5809,991,6072,744,0,001
60,39,800,1696,980,625,820,1133,978,1530,187,2104,593,2617,084,2783,979,3152,334,7185,521,0,001
65,25,200,3007,750,924,763,1602,258,2056,105,4283,853,6429,779,7079,798,7578,162,7659,376,0,000
70,3,000,4355,192,1485,544,3383,245,4353,849,5969,300,6435,581,7010,092,7010,092,7010,092,0,000
75,31,200,1722,788,424,866,1267,399,1745,714,2092,862,2424,564,2677,222,3149,040,3257,452,0,001
80,32,000,2497,521,785,922,1389,693,1745,255,2448,540,5783,584,6413,869,9660,553,10882,605,0,000
85,7,800,3337,624,952,672,2367,316,3488,563,4248,402,4819,276,4879,694,4913,198,4913,198,0,000
90,37,400,1321,057,491,131,902,635,1267,995,1617,675,1924,299,2174,735,2845,673,5255,875,0,001
95,41,400,1735,949,564,010,1088,597,1416,937,1894,923,3437,026,3798,579,4274,113,4703,422,0,001
100,24,200,2095,105,477,756,959,735,1520,401,2530,378,4088,545,6757,752,8404,038,9059,636,0,000
105,11,600,4135,879,1797,470,2726,808,4268,161,5014,031,5653,782,5926,430,9253,350,9253,350,0,000
110,36,800,1354,058,468,838,1049,640,1269,151,1607,262,1905,678,2172,864,3668,786,3746,597,0,001
115,33,600,1667,187,519,300,1187,100,1521,466,1946,304,2506,659,2825,558,5260,412,7960,652,0,001
120,23,800,2927,575,504,634,1201,075,2129,924,4697,675,6024,539,6742,469,8458,758,9202,112,0,000
125,11,800,2082,599,714,199,1285,962,1901,531,2601,997,3100,208,4327,283,6573,865,6573,865,0,000
130,42,200,1321,799,512,217,971,326,1261,372,1618,311,1887,830,2029,504,2340,346,5654,696,0,001
135,36,800,1424,022,374,084,1083,228,1387,061,1696,348,2074,172,2192,680,2537,259,4551,784,0,001
140,45,400,1259,402,520,971,900,149,1175,139,1473,850,1770,648,1978,153,3360,544,5664,307,0,001
145,42,600,1580,471,497,732,1005,263,1323,972,1906,629,2892,938,3137,982,3571,518,3676,213,0,001
150,17,000,2999,537,526,288,1777,035,3027,572,4178,195,4948,158,5128,645,6385,630,6385,630,0,000
155,27,400,1560,614,558,579,1094,855,1422,873,1807,522,2457,077,3123,279,4055,126,4487,992,0,001
160,42,000,1351,288,403,332,958,542,1241,962,1597,880,1953,098,2137,025,3331,027,7101,709,0,001
165,25,200,2253,260,666,808,1310,710,1964,994,3345,707,3870,150,4306,093,4681,071,4839,401,0,000
170,27,600,2413,820,527,028,1187,968,1822,751,3352,434,5048,547,5972,756,6408,099,6477,180,0,000
175,1,400,3978,025,2770,313,3839,281,4006,906,4370,475,4777,916,4777,916,4777,916,4777,916,0,000
