Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1763847382,179958,3410365,53,1
1,NewOrder,1763847382,199417,3853511,18,1
1,NewOrder,1763847382,266141,1008198,1,1
4,Delivery,1763847382,273952,8130910,81,1
1,NewOrder,1763847382,366989,1912955,35,1
2,Payment,1763847382,377329,620419,16,1
2,Payment,1763847382,378067,175880,25,1
1,NewOrder,1763847382,378446,2483224,13,1
2,Payment,1763847382,400933,533899,10,1
2,Payment,1763847382,406935,527839,48,1
2,Payment,1763847382,450787,547589,41,1
4,Delivery,1763847382,452868,7945586,38,1
1,NewOrder,1763847382,455886,2936443,67,1
1,NewOrder,1763847382,455981,3097540,20,1
1,NewOrder,1763847382,456269,2579605,97,1
2,Payment,1763847382,479272,545808,87,1
2,Payment,1763847382,488144,536914,78,1
1,NewOrder,1763847382,554004,1884439,25,1
2,Payment,1763847382,581240,443861,91,1
2,Payment,1763847382,608622,416411,12,1
1,NewOrder,1763847382,650446,7790428,98,1
1,NewOrder,1763847382,667212,4339456,0,1
1,NewOrder,1763847382,691607,2971404,70,1
1,NewOrder,1763847382,701865,3118293,30,1
2,Payment,1763847382,748342,222320,77,1
1,NewOrder,1763847382,767246,2559756,14,1
5,StockLevel,1763847382,776272,2073168,72,1
2,Payment,1763847382,803788,213185,84,1
5,StockLevel,1763847382,812439,2174080,85,1
1,NewOrder,1763847382,837833,2297539,11,1
1,NewOrder,1763847382,847300,3247919,86,1
1,NewOrder,1763847382,858707,10251762,31,1
1,NewOrder,1763847382,871607,2617515,55,1
1,NewOrder,1763847382,881956,2826831,66,1
1,NewOrder,1763847382,882128,3070775,33,1
1,NewOrder,1763847382,903477,2901095,50,1
2,Payment,1763847382,908690,253700,32,1
3,OrderStatus,1763847382,908709,206414,60,1
2,Payment,1763847382,908976,137953,94,1
5,StockLevel,1763847382,929364,1911303,69,1
5,StockLevel,1763847382,934004,2341637,56,1
2,Payment,1763847382,934819,385133,48,1
1,NewOrder,1763847382,934881,7557906,10,1
1,NewOrder,1763847382,946146,2738435,88,1
1,NewOrder,1763847382,957114,2228962,83,1
2,Payment,1763847382,970728,195573,77,1
2,Payment,1763847382,978278,394704,73,1
1,NewOrder,1763847382,997805,1609405,16,1
2,Payment,1763847382,998435,549993,41,1
2,Payment,1763847383,017133,467101,84,1
1,NewOrder,1763847383,025082,1411826,12,1
2,Payment,1763847383,025102,531291,78,1
5,StockLevel,1763847383,025112,2325883,87,1
2,Payment,1763847383,025141,439466,91,1
1,NewOrder,1763847383,046984,10889276,94,1
2,Payment,1763847383,115176,259670,60,1
4,Delivery,1763847383,162448,7198439,32,1
1,NewOrder,1763847383,166370,10552641,77,1
1,NewOrder,1763847383,237088,2567435,7,1
2,Payment,1763847383,274388,1178666,1,1
1,NewOrder,1763847383,320313,1896107,48,1
1,NewOrder,1763847383,373329,2118596,73,1
3,OrderStatus,1763847383,374900,204728,60,1
2,Payment,1763847383,391471,1031668,51,1
1,NewOrder,1763847383,455237,1079138,36,1
2,Payment,1763847383,464659,1028169,91,1
1,NewOrder,1763847383,472372,1835461,82,1
1,NewOrder,1763847383,484297,1750715,84,1
2,Payment,1763847383,548477,542246,41,1
2,Payment,1763847383,556444,932806,78,1
4,Delivery,1763847383,560240,8138091,45,1
2,Payment,1763847383,579686,948692,60,1
2,Payment,1763847383,580224,910018,3,1
1,NewOrder,1763847383,612294,8731553,63,1
1,NewOrder,1763847383,629823,8661461,80,1
1,NewOrder,1763847383,630532,4347732,21,1
1,NewOrder,1763847383,690242,11849738,28,1
1,NewOrder,1763847383,905978,6369857,24,1
1,NewOrder,1763847384,016629,12078861,96,1
1,NewOrder,1763847384,027833,7797751,15,1
3,OrderStatus,1763847384,027839,132338,92,1
2,Payment,1763847384,059206,468718,37,1
3,OrderStatus,1763847384,073146,468172,58,1
2,Payment,1763847384,090789,401589,41,1
1,NewOrder,1763847384,126640,2710926,79,1
2,Payment,1763847384,130840,363383,52,1
1,NewOrder,1763847384,130866,8196825,64,1
1,NewOrder,1763847384,160226,11106044,92,1
2,Payment,1763847384,174545,452906,9,1
1,NewOrder,1763847384,271114,828273,99,1
1,NewOrder,1763847384,279992,1995515,35,1
1,NewOrder,1763847384,319073,2156428,23,1
2,Payment,1763847384,327931,240538,2,1
2,Payment,1763847384,423197,387411,51,1
1,NewOrder,1763847384,436963,1883002,12,1
2,Payment,1763847384,438497,423491,25,1
1,NewOrder,1763847384,453107,1864811,1,1
1,NewOrder,1763847384,489312,5780067,78,1
2,Payment,1763847384,490291,168536,3,1
2,Payment,1763847384,492423,369251,41,1
2,Payment,1763847384,492858,331106,91,1
2,Payment,1763847384,494270,287956,52,1
1,NewOrder,1763847384,527980,9733357,37,1
5,StockLevel,1763847384,528421,5521503,60,1
2,Payment,1763847384,534416,259329,36,1
1,NewOrder,1763847384,538895,2436628,27,1
1,NewOrder,1763847384,541378,2691425,58,1
1,NewOrder,1763847384,568521,6380801,2,1
2,Payment,1763847384,589415,357802,46,1
2,Payment,1763847384,607320,339928,16,1
2,Payment,1763847384,627507,320179,9,1
1,NewOrder,1763847384,637653,1313855,76,1
2,Payment,1763847384,658985,288862,3,1
2,Payment,1763847384,700244,250364,49,1
1,NewOrder,1763847384,700423,192716,19,1
1,NewOrder,1763847384,720139,910637,57,1
1,NewOrder,1763847384,720871,1818171,90,1
1,NewOrder,1763847384,782377,2223666,52,1
2,Payment,1763847384,792105,193280,93,1
2,Payment,1763847384,793784,535246,36,1
2,Payment,1763847384,810647,250611,51,1
2,Payment,1763847384,814169,352806,29,1
1,NewOrder,1763847384,824003,1523523,91,1
2,Payment,1763847384,834759,252745,62,1
2,Payment,1763847384,840715,207528,69,1
3,OrderStatus,1763847384,840908,102983,22,1
1,NewOrder,1763847384,849477,5550014,72,1
1,NewOrder,1763847384,861701,6923788,13,1
1,NewOrder,1763847384,861701,1413741,41,1
1,NewOrder,1763847384,862011,2228645,25,1
2,Payment,1763847384,893180,485667,19,1
3,OrderStatus,1763847384,943937,116150,22,1
1,NewOrder,1763847384,947258,7640030,46,1
1,NewOrder,1763847384,947264,5023926,16,1
2,Payment,1763847384,947722,773914,9,1
5,StockLevel,1763847384,947870,4675410,3,1
2,Payment,1763847384,950659,427292,49,1
2,Payment,1763847384,985436,341224,93,1
1,NewOrder,1763847384,985743,4985545,40,1
1,NewOrder,1763847384,986544,1437620,85,1
5,StockLevel,1763847385,017263,3352187,8,1
2,Payment,1763847385,035919,342801,97,1
1,NewOrder,1763847385,048302,1404293,69,1
2,Payment,1763847385,060134,318762,22,1
2,Payment,1763847385,061303,265524,51,1
1,NewOrder,1763847385,087551,5246281,62,1
3,OrderStatus,1763847385,099446,227127,99,1
2,Payment,1763847385,115888,304200,34,1
2,Payment,1763847385,135420,242475,11,1
2,Payment,1763847385,167082,210869,29,1
2,Payment,1763847385,186115,535468,83,1
2,Payment,1763847385,216466,337091,48,1
2,Payment,1763847385,230140,456792,61,1
2,Payment,1763847385,235476,230128,84,1
2,Payment,1763847385,242404,562795,17,1
1,NewOrder,1763847385,275683,6112574,56,1
1,NewOrder,1763847385,290523,869347,43,1
2,Payment,1763847385,307873,450918,42,1
2,Payment,1763847385,307873,762852,82,1
2,Payment,1763847385,326620,563483,99,1
1,NewOrder,1763847385,326705,8165623,93,1
2,Payment,1763847385,326859,725326,51,1
1,NewOrder,1763847385,327046,6950496,14,1
1,NewOrder,1763847385,329081,8983984,36,1
2,Payment,1763847385,351085,647898,87,1
5,StockLevel,1763847385,377939,4973022,11,1
2,Payment,1763847385,377993,718960,49,1
2,Payment,1763847385,377995,536221,29,1
2,Payment,1763847385,378000,426456,6,1
1,NewOrder,1763847385,378751,878025,97,1
